sample_id	aDC	Adipocytes	Astrocytes	B-cells	Basophils	CD4+ memory T-cells	CD4+ naive T-cells	CD4+ T-cells	CD4+ Tcm	CD4+ Tem	CD8+ naive T-cells	CD8+ T-cells	CD8+ Tcm	CD8+ Tem	cDC	Chondrocytes	Class-switched memory B-cells	CLP	CMP	DC	Endothelial cells	Eosinophils	Epithelial cells	Erythrocytes	Fibroblasts	GMP	Hepatocytes	HSC	iDC	Keratinocytes	ly Endothelial cells	Macrophages	Macrophages M1	Macrophages M2	Mast cells	Megakaryocytes	Melanocytes	Memory B-cells	MEP	Mesangial cells	Monocytes	MPP	MSC	mv Endothelial cells	Myocytes	naive B-cells	Neurons	Neutrophils	NK cells	NKT	Osteoblast	pDC	Pericytes	Plasma cells	Platelets	Preadipocytes	pro B-cells	Sebocytes	Skeletal muscle	Smooth muscle	Tgd cells	Th1 cells	Th2 cells	Tregs	ImmuneScore	StromaScore	MicroenvironmentScore	subtype_label
TCGA-F2-7273-01A-11R-2156-07	0.21747721785946	7.33697289035129e-05	0.0763523276092331	8.29633044971268e-19	0.0282544289236886	0.00283435086783783	0	1.34003879222137e-18	1.95968573434225e-18	0	0	0.00358425716361688	0.00262498221846691	8.80115368648212e-19	0.126133025323836	0.115666428468897	0.0295136181436416	0	0	0.0179823045394074	0.0579188526115869	0	0.19447447390823	4.4184825386017e-20	0.230124963983645	0.0358496931102809	0.0134782949512794	0.359760129511976	0.132764668302211	0.00793575767546186	0.00710389928449587	0.0651694843229797	0.0338944441117231	0.0623206892306891	0.0143468756888491	0.00430713469756543	0.0117038651955113	1.30611960216748e-18	0	0.0289638431861285	0.0387730481020465	1.74567022794776e-18	0.350817349863679	0.0135457847173883	0	0	0.0167146957300349	0.00244055142676027	0	0.0200990481048927	7.26530387968243e-19	2.17423936141309e-18	0.116936390156996	1.56281608968308e-18	0	0.0781070765091901	1.26988578816914e-17	0.00502373320185111	0.0082856511244405	0.0239367148592003	2.2027124987383e-18	1.38630288855441e-20	0.000203493316238798	0.0374019555813298	0.0948643474957733	0.144058593162067	0.238922940657841	MCD-high
TCGA-F2-7276-01A-11R-2156-07	0.259936881839347	0.00354307528025465	0.0911903503502953	0.0484921558831349	0.0147401593555376	0.00290820887265958	0.0153518962666736	3.36809722920899e-19	0	0	1.26273348337264e-19	0.00605219207773306	0.00155146763207184	0	0.0501625503830928	0.0808010701739934	0.053461562123691	0.00556128870702568	1.4719582939103e-18	0.0124924057803628	0.0515513584963962	0.00457921873973383	0.212048948221136	0	0.183136839213621	0.0344542221971862	0.00950224213447891	0.307030956491956	0.062498727285406	0.0282698520349632	0.00643452310718564	0.0430196395809032	0.0265822846178547	0.0424052935528922	0.0102504421434738	0.00589922392537794	0.00676509581673513	8.73249904571906e-22	0	0.0136601217085472	0.0209238986633682	0	0.430152508779096	0.013123875954278	0	2.61511059779454e-20	0.0136146477688502	0.00123634869238478	4.17546593913422e-18	0.00115050080249689	0	0	0.0776338737057485	0.000131407775557164	0	0	6.37035850826491e-18	0.0109984838792078	0.00554863775383911	0.0168862363623534	6.66061980826355e-18	8.45234994840582e-19	0.0372564195023324	0.00711743084973744	0.0980308677073964	0.119115636495136	0.217146504202532	MCD-high
TCGA-F2-A44G-01A-11R-A26U-07	0.119231458986996	3.68379486387308e-19	0.0287148243992848	0	1.51210230253727e-18	0.00337705345822457	0	0	2.89405934242272e-19	0	0.000392704558247337	0	0.00132474488527943	4.21630579237345e-18	0.0367665265218208	0.0195475223277936	2.14620257256409e-20	0.0179609890983985	0.00169562259097814	0.00942452130492463	4.33693102153181e-18	0	0.507873332241688	0	0.0407006411581208	0.0150408403641507	1.17767187096034e-19	0.0941654918619373	0.169882506197488	0.0984631164200485	1.45934817219245e-18	0.0148758420864553	0.00893723867225214	0.0101216429414638	0.0067070941825137	0.0048480285762158	0.00493651930584133	2.97376584660662e-19	0.0128275879299612	0	0.0161255147263606	0	0.477736220344382	6.6330947100152e-18	5.20192949304406e-19	2.10796214712603e-18	8.8398328960725e-05	2.13750577693692e-19	1.13340439964086e-18	0.0210520442232593	0	0	0.0605781640433949	0.00159132234571806	4.83302318665597e-19	6.49667933918329e-19	0	0.036464551781125	6.25713604711614e-18	0	0	0.0287730677081704	0.0784458461775973	0.0022429145419855	0.0314219815335029	0.0203503205790604	0.0517723021125633	MCD-intermediate
TCGA-F2-A44H-01A-11R-A26U-07	0.225242993675148	0.00291716862548272	0.119571296230436	0	0.0585302403117679	0	1.56014538971406e-18	3.43732571831274e-18	3.40199949458688e-18	1.73473644626443e-18	3.09225989085493e-18	6.94191289826881e-18	7.82421715315673e-18	0	0.0225183635310815	0.0291263616820301	0.0438093753043653	0.025685955016104	0.00130027474971546	0.0121790639190884	0.0302851339909491	1.01312292287541e-19	0.279861770505831	3.77836844358642e-20	0.121445950128351	2.83532032434658e-18	0.00455682267494316	0.222684507138856	0.134129224387967	0.022588603819544	0.00943970381412358	0.111817612795464	0.052665063286309	0.0417592708075848	0.00989956500996891	0.000232026716900535	0.00532994780493377	0	0.000930158458378136	0	0.0419058438576908	1.78823691249886e-18	0.692345933887651	0.0126280563026157	3.84966715174472e-18	0	0.00229059703529345	0.00240614153387864	0	0.0199322156239986	0	0.0128480508364178	0.15540830999169	0	2.75469226269639e-18	0	1.68943527370087e-17	0.00971939567304562	2.93173738445985e-18	0	0	0.0315589355180462	0.00528297367923986	6.13996166664185e-19	0.11880548474406	0.0773241263723916	0.196129611116452	MCD-low
TCGA-F2-A7TX-01A-33R-A38C-07	0.193154798302974	2.76047043697555e-05	0.00833119146215337	0.0146439636625641	0.0196595117035505	0.0115685441434036	1.3341767401646e-18	1.27861425424892e-18	4.9133509624613e-18	0	0.00313887718358069	0.00400274080451632	0.0260531804149857	3.53233474746331e-19	0.00410590642971387	9.64349547007065e-19	0.0149625726448385	0.0449685844603968	0	0.0028955741405472	7.04817721246654e-20	0.00287372127677251	0.392661444855185	0.000286729949297127	4.53058196247549e-18	0.0266533382022168	7.13531524664747e-05	0.118977932895402	0.101956075232089	0.0603341267193003	1.23524950120005e-18	0.0628106724526901	0.0506683717944958	0.0168472494812191	0.0113139385236591	0.000580869451054786	0.00401240156013301	4.32029796610297e-18	0.0178920927135942	0	0.00967294689381376	0	0.444235085886028	0	1.96662809346982e-18	1.07652925343691e-18	0.000675880465768168	0.00025936838366387	0	0.0134407230926569	0	0.0132229445099039	0.00298900768623462	0	0	5.13991698691017e-18	0.002751761692031	0.00610252735095738	0	1.098021069026e-19	5.44082989015164e-18	0.101769883696809	0.160515364936252	1.29543827639555e-19	0.0723152840921513	1.380235218488e-05	0.0723290864443362	MCD-high
TCGA-F2-A8YN-01A-11R-A37L-07	0.057428311946274	1.59847832491537e-05	0.0968003291551977	0	8.51697502795341e-18	4.97486324813942e-20	3.54180164353303e-18	7.58551335097586e-18	0	0	0	0	3.65253464079404e-18	1.8192641371985e-18	0.0221586992280905	0.0458624064686836	0	0.02849712100699	1.9477221956838e-18	0.00365024157457838	0.00823900026398667	0.0148377582645616	0.534648358670882	0	0.117675409192431	0	0.000219866857987732	0.131510090972865	0.0795122736139301	0.127673283004196	0.00178469296778524	0.0145363361567106	0.00989926605895452	0.0128962518642426	0.00160221025083518	0.00311339490735238	0.00648536970701386	1.55926250613208e-20	0	0.0191621382314811	0.00257638010058072	0	0.270907505367947	0.00233504620584079	0	0	0.000147919159250356	1.01351604340022e-18	0	0.018079385602731	0	2.7382925861592e-18	0.12142127372268	0	1.24387737079587e-19	2.33700993016883e-18	0	0.0579023085910387	0	0.0201499987743753	1.41154948668199e-18	0.032937955319876	0.00854560279994669	0	0.0248019508981777	0.0629651971198333	0.087767148018011	MCD-low
TCGA-FB-A4P5-01A-11R-A26U-07	0.370945060325709	0.061229232031865	0.022252739660905	0.274429886057664	0.0108448211915242	0.00821654610266673	0.0469985620498104	6.24972513097337e-19	2.81270355682939e-18	0	0.00488864225668226	0.0591260667079858	0.0315541226109182	0.0117460224638726	0.0399111818105814	0.063117580697585	0.0775868511475908	0.00355075875927814	0	0.0161041170340365	0.0423398506483221	0	0.323182498323834	3.32579133076469e-19	0.188824732210816	0.0154214469305637	0.00513388008561164	0.287575643917438	0.0905079393523828	0.042878845000798	0.0124484414744986	0.0549474242181054	0.0468377482013596	0.0485956428129495	0.00630427290445191	0.00702249487257692	0.00696591498151545	0.114937443421145	0	0.0122950288601589	0.0330112895284811	1.0927743050632e-17	0.465941418049841	0.0310528533518308	0	0.0352164611126339	0.00492932020044768	0	0	0.049785854731204	0	1.48995458595969e-18	0.0517016725130558	0.00833690369167591	0	0	0.0129671252462256	0.0158822656900984	4.12674222458446e-18	0	2.40570018487512e-18	0.0136574123815522	0.0583300538107979	7.26080659011099e-19	0.295948704300483	0.146196907445502	0.442145611745985	MCD-low
TCGA-FB-A4P6-01A-12R-A26U-07	0.162308202744555	0	3.94747357482168e-19	0	0.00493437353430279	8.11783269557125e-19	0.0147237208177109	2.30998704614404e-18	0.00976082187855105	6.23144412834188e-19	1.15808697390664e-19	0.0217890445655735	0.00559169039675611	2.57647209177058e-19	0.0487586231350741	0.0491887043541346	1.31788946575456e-18	9.67446052270575e-20	0.0112298379889695	0.00710046802454855	0.0168846457169941	0.0101793761030839	0.326102748804496	5.78127630305627e-19	0.112160697851026	0.0398624041879957	0.0162246731342341	0.230318651359684	0.0596363075168843	0.0262764215003795	0.00845539445607366	0.0113378928072661	0.0175067993353882	0.0200174765466712	0.0139608885580422	0.00326442664085842	0.00411993121990737	6.31860385131274e-19	2.43934631297476e-18	0.019355137286662	0.00797870808621401	0	0.41196895634674	0.00739097954983707	2.07147846827456e-19	0	0.00640003582173985	1.09714800421681e-19	4.04141746734572e-18	0.0244824028917507	0	1.15232255243131e-18	0.0296027927351203	1.66376477474389e-19	0.000916975957271022	0	9.82660152641513e-18	0.00975346610042839	7.68631815234519e-19	1.4758055707071e-18	7.14809602835701e-18	0	3.97127135010898e-19	0.0134109944233788	0.0482309187631522	0.06452267178401	0.112753590547162	MCD-high
TCGA-FB-A545-01A-11R-A26U-07	0	0	0.066728245360505	2.51406997017605e-18	0	0	0	0	0.0286489556411839	0	1.46303571877909e-19	8.91793753905008e-19	8.88750412759557e-19	1.51843255977052e-18	0.000288518251625197	0	0	0.012306135236383	0.000512960931849461	0	0.00568407472303007	0.00452097057612233	0.549741639585854	0.000169799621199547	0	1.05177804379448e-18	0	0.0683134845078418	0	0.091555270110534	0.00463684347150812	1.67500591278065e-18	0	0	0.00850582700129739	0	4.43797816756409e-20	0	0.00695114358091144	1.50274198326045e-18	4.89134891229137e-18	0	0.455146083733452	0.0107699540749722	0.00275952064066008	8.31132473928434e-20	0.00123591010941712	0	0	0.0428749738592174	3.09911084111068e-18	7.3538985101397e-20	0.158530901031233	3.74263462202708e-20	8.31527731073428e-19	8.35637690749185e-18	0	0.0183169387308636	0	0	0	0.0658047774729817	0.0664561475668614	0	0.00868453171827982	0.00284203736151503	0.0115265690797949	MCD-intermediate
TCGA-FB-A5VM-01A-11R-A32O-07	0.351176668110019	0.0246665941363228	0.0562806397069826	0.0242406169198973	0.108051681086823	0	1.77967686568914e-19	7.63029015115634e-19	0	0	0.00426252889544369	6.9261551685208e-19	0	4.73695222928279e-18	0.101684252116305	0.0518594950490138	0.012127511681514	0.0570013179151508	6.83792260179262e-19	0.0309336925122035	0.0333694640318659	2.23670372132323e-18	0.514897609764514	7.0675970612788e-19	0.153379963438495	1.3743051320584e-17	0.0034141752882974	0.140817863957595	0.123417341051692	0.193841323024441	0.00883012576495755	0.0598300865994755	0.0506809136524874	0.0406649279508104	0.00136121534550012	0	0.00502825860300596	0.0199708264255437	0.091003839995062	6.59605789032293e-19	0.0103078272014071	3.50301580613965e-18	0.355003448352549	0.0404036017671005	0.00419418726249396	2.46852000381384e-19	0.00101410252871568	4.62876513148041e-20	1.04755615116377e-18	0.0870490076496581	0	0	0.100742780580187	2.87325055337359e-21	1.2759308188859e-17	1.57830810952402e-17	0.0281097522102097	0.0800397105755688	0	0	0	0.197677809301176	0.151903028150617	0	0.0844489590523223	0.105708010803342	0.190156969855664	MCD-intermediate
TCGA-FB-A78T-01A-12R-A32O-07	0.167314167541513	4.95879182426184e-19	8.52378973864406e-18	0.013573965999364	0.0487407994642607	3.29775003991554e-19	1.53529707809808e-18	0	0.0320632629109469	0.00925659463306935	0	7.07469671337598e-19	3.89394588621229e-18	1.86723453412853e-17	0.0333072418365145	0.00502464348949525	0.0204265135529014	0.042437764935913	2.5199907922159e-18	0.00827719313080341	0	0.0067313687531923	0.453441139285871	1.11665392347436e-19	4.95556873954143e-18	0	0.0070894456319182	0.0719699829157087	0.0735852649724799	0.0513599403621128	0	0.0379649004453984	0.0229344735475293	0.0189971321385142	0.00840740752379136	8.68171497022811e-21	0.0009189550863094	5.80783915231637e-20	1.56815482577091e-19	0	0.0388559832632014	2.76750025541337e-18	0.288341086357707	0	0	0	0.000249688391528775	5.85186681846612e-19	3.26598156538335e-17	0.0609856808743136	1.07687278490623e-17	0	0.00644439806778182	0.000862209395219447	2.37196386883029e-18	1.37184288999978e-18	0	0.0148475972428367	4.87086178143455e-18	6.26273193634237e-19	5.48302395352841e-18	0.0441163512796211	0.00416691378747297	0.00869549397412288	0.0758738794105007	2.72572396098381e-18	0.0758738794105007	MCD-intermediate
TCGA-FB-A7DR-01A-21R-A33R-07	0.151782256091203	0.00131633087568567	0.10764026339998	1.33511850955783e-17	3.6334363014064e-17	2.53437674187652e-18	1.45180127830673e-18	0	0	0	6.38168776051281e-19	0	0	0	0.0231675763035646	0.0510174485851462	2.28247055596695e-17	0.00993658875601575	0.00418784263434772	0.000703287654515765	0.0766342292123655	0	0.354416161601616	0	0.417057831800593	0.0112222233958395	0	0.231689750178723	0.0766153074890469	0.031875390301994	0.0199766001009622	0.0296891763614913	0.0216357915863446	0.0192149225239341	9.51330672816885e-19	0.0085459788385441	0.00785560141419516	2.38852840659055e-17	5.92878258943008e-06	2.63149810309099e-18	5.93115188451287e-19	0	0.46749542064805	0.0380800209899811	0.00286994669008476	6.34502573017714e-18	0.00173837067241348	0	6.28579949596877e-18	0.0902373101649516	6.88684198958365e-18	1.64263873835359e-18	0.294407580039782	5.56889763120411e-19	0	5.63645253389584e-18	0	0.0225258550655672	0.00639222645518332	0.0738443502421999	0	0.0135687482254126	0.095004725981646	0	0.0202616426773381	0.247504195944322	0.26776583862166	MCD-intermediate
TCGA-FB-AAPP-01A-12R-A41B-07	0	0	0	1.49787288044219e-18	0.029138273364882	0.00529927485978009	3.24524151458979e-18	0	0	0	0.0100410984694154	6.24896075779874e-19	6.09997261967277e-19	7.41458433328434e-18	0.00529580084716782	0	0.00134006979336162	0.097998745017502	0	2.39897931213021e-19	1.91863389328707e-18	0	0.346749031222394	7.51998871244131e-19	0	3.28127632588227e-18	1.12312660648709e-18	0.0611098302884901	0.158893601413842	0.0447526109371179	3.00551009618037e-20	2.82103993688572e-19	3.66455831378782e-20	0.00783469648962889	0.00410933039163852	5.7770784662646e-20	0	1.92812925949422e-19	0.0441518585293719	1.08395625239323e-18	0	1.2451460811808e-17	1.76769674258826e-17	2.1193999852543e-19	0.0102542919999793	0	0.000707777305867817	0	2.57219183697748e-18	0.0273466687640043	0.101316962086542	0	1.11957858942327e-17	0.0145574151406098	0.00559020863234161	0.0257359971375413	0.00921964730522645	0.0166365518513087	0	0.103385524958631	2.350588268267e-18	0.126524905669331	0.213721736909633	6.32187196249541e-19	0.00273955359442568	9.59316946643534e-19	0.00273955359442568	MCD-intermediate
TCGA-FB-AAPQ-01A-11R-A41B-07	0.0188212988563446	0.00344668703732993	0.0182547038740491	5.22209908641396e-19	0.0100338785747339	0.000256389442215751	0	5.78924183564964e-19	0.0200407492510267	0.000165356613989889	0.000181790797732796	1.5785471906605e-18	4.16875821411235e-19	5.00368815185765e-19	0.0169892167866262	0.055070615249175	0	0.0343176976525259	0	0	0	0.0231861091354017	0.481074455765882	2.96110562816284e-19	0.0432789529871198	2.51438416040851e-19	0.00602860150975101	0.0882550800333857	0.0699230116832026	0.0736905302718739	9.64625879800898e-19	0.00819767109844338	0.000630029121158237	0.00902448911159606	0.00887441477432789	0.00249967714239842	0.00224422951488167	1.07611493524291e-18	0	0.0043872412889112	1.90734202480599e-18	1.74216008990467e-18	0.173841184835498	0	0	7.47362789961976e-18	0.00174730848038064	1.92165629340106e-18	0	0.0266452437991139	0	0	0.0936666046296909	0.0052634584834136	3.93265688217337e-19	5.73166684761373e-19	2.56466368383706e-18	0.034543450314623	2.05460858016408e-19	0.114623730431385	3.94957303681658e-18	0.0194001886276468	0.0264148432673876	1.67668960061828e-19	0.0268387966721153	0.0233628200122249	0.0502016166843402	MCD-low
TCGA-FB-AAPS-01A-12R-A39D-07	0.330869977401056	0.0224130010477032	0.195414867475976	0.101065694240218	9.92990097000236e-19	0	0.0640384466933286	0	0.0122303007848889	9.21970760329228e-18	0.00620704809797504	0.0258706153162082	0	8.7932326322535e-19	0.0193164475539497	0.0678529204198279	0.064279711338948	0.0147805589551878	0.000765245110642183	0.00498366308523687	0.0723328158638987	0	0.162559682416076	1.31213127286973e-18	0.241296113697291	0.0027443658082572	0	0.258795245432888	0	0.0192165358105415	0.0263619597379124	0.0490238037082611	0.0167353571218574	0.0809523049415186	0.00359813905886469	7.61872510499438e-05	0.00937287736369257	0.0147402710857679	0	0	0.0262834554075522	0	0.800372891156837	0.0432846839553175	0	0.0062607184840618	0.00515257943307323	0	0	0.0585417446256669	0	4.37898161534534e-18	0.170670622725746	0	1.13062042110808e-18	1.21385795948604e-18	0	0.00405171384895238	1.45408953025949e-18	2.49697144048639e-18	0	0.0223335351610053	0.00744364702020554	0	0.140550247210894	0.168020965304446	0.30857121251534	MCD-intermediate
TCGA-FB-AAPU-01A-31R-A41B-07	0.0102853295464106	0.000205373274499976	2.88645983370375e-18	0.00227805325152629	0	0.000196108213539615	5.14846723679027e-18	7.66616064827654e-19	0.0156750778392945	0.0105736917128592	0.00325114603231032	0.00270883927754555	8.54573298219409e-19	0	0.0132981515284398	0.0274701437831522	0.0108732554517029	0.0540058158361489	0	1.83725242393264e-20	3.36907579875047e-18	0.0173431001401298	0.504210336892899	9.68920059277826e-20	4.14279936085207e-19	0	0.00165811945028668	0.0532091707278709	0.0341748098610137	0.0653225943439524	0	2.63499384344745e-21	0	0.00970908235562474	0.00715931433238291	0.0029417436733222	1.82405611427873e-20	0.0114617626884422	0.0124813102561222	0.00644054992333141	0	0	0.116535072539189	6.79198893711576e-18	0.00461844795021524	3.48035267733208e-19	0.000138805183008956	0	1.17974738847162e-18	0.055570764816814	7.71668057403064e-18	0.00328020623688506	0.0535990576352403	0.0052561744542379	0	0	3.66769197595979e-19	0.0322943654837739	0	0.0361553998473491	4.95755747002712e-19	0.0563190930065146	0.0910014940129977	0	0.0196595380010564	0.00010268663724999	0.0197622246383063	MCD-intermediate
TCGA-FB-AAPY-01A-11R-A41B-07	0.297892349205744	1.9080219360184e-18	3.32511248942461e-22	0.096112124241233	0	7.42856664892738e-20	0.0250233877638641	0	0.0184095839484175	0	0	0.00538917163719393	0	2.56675337121076e-18	0.07899169201552	0.0104600316227144	0.070344871436733	0.0311782649536037	3.41756738638555e-21	0.0350962389258079	0.0138395436248424	0.00891212407774252	0.493828395618371	0	0	4.13351806838377e-20	0.00634989565853154	0.135374320032751	0.265722798777934	0.0655748728122881	0.00419481777468467	0.0498138163487734	0.0302497586282421	0.0429554557880744	0.00389823062621642	0.00592758736267723	0.00530536630060066	0.0723145055091509	0.00551160597698439	0.00235367295446591	0.021105694465674	0	0.470436269844631	0.0215317673366739	1.14838177366174e-18	0	0.00176849798208273	8.16305251821377e-19	0	0.070116591817396	8.29188122735988e-19	0.0083797942657244	0.0576221505882724	2.19748390205298e-20	0.00333618510492326	4.39460730633102e-18	3.14038017779891e-18	0.0298006248856445	2.74499820368589e-18	4.73008001057004e-18	1.40134931978842e-17	0.0418610244495235	0	9.02707807759222e-19	0.146884933548428	0.00691977181242118	0.153804705360849	MCD-intermediate
TCGA-FB-AAPZ-01A-11R-A41B-07	0.211788246989926	0.0167507898924439	0.024576956740439	0	0.0254115463633701	0.00553345749100602	0.00250972136643659	0	0.00655067257892674	0	0.0044936638415127	0.00768183858356502	4.87071478834087e-20	0	0.0270116606977254	0.0678464065623729	0.00771911907821295	0.0323128656532422	2.18589939807787e-20	0.00946677291737029	0.0220568280247336	0.000418142518808565	0.507892065452888	0	0.0492083453003386	0.00211841726366469	0.000574229913175225	0.147584288822289	0.0497085839052564	0.0778797803196828	0.0019349789361207	0.033496720488944	0.0161362758922083	0.0262398811403074	0.00812739246295216	0.000983027654842498	0.00329402668954601	0	0	1.21095394664505e-18	0.0194305795597699	3.93413564374976e-18	0.373494722566959	0.00924145602310176	0.00327034652198933	8.66161753802876e-19	0.000759606096582525	2.09032359017989e-21	7.24406694463538e-19	0.0413906369276951	0	2.76991010273392e-18	0.0473443808554892	0.000210355918103435	0	0	0	0.0100788933863644	1.2508003584222e-18	0	5.97753991538825e-18	0.0218546694782701	0.0283525192508369	0.0210531886643796	0.0524142976876066	0.044007981608758	0.0964222792963647	MCD-intermediate
TCGA-FB-AAQ0-01A-31R-A41B-07	0	0	0.0133714271984142	2.28323637901384e-19	0	0.00289205549276312	2.30447173833314e-19	5.08958124067669e-19	0.0254527416151488	0.00663738874571792	0.00892029296955961	0.00168349398450106	4.79451342921326e-18	5.29797147220409e-18	9.13831865840934e-05	0.0477844039213291	0.00514100342947214	0.0564213378049232	0	5.69747742506786e-19	0	0.00459091502517415	0.543446352176167	0	0.045313076653785	2.20121787272294e-18	0	0.0367645706688293	0.0377843450517844	0.0828738080855195	0	9.03833371363682e-19	0	0	0.00833398516032548	0.00267183516033186	0.000280553029037023	0	0.000319145560397643	0.0198587377665857	0	5.57615471023285e-18	0.0956054252292803	3.76718327581346e-18	0.00217543005183259	0	0.000108883015367035	0	0	0.045428757406216	3.30666395886239e-19	4.79749823415139e-19	0.084352208430898	0.0146206300552059	0.00335172868142757	3.09057988418014e-18	0.00272629290634306	0.0325163151423731	1.71568220316071e-18	0.0703093239638816	1.99681081092021e-18	0.0614533269429548	0.0444608625997853	1.97745490487281e-18	0.00973892944666712	0.0226565383268925	0.0323954677735596	MCD-intermediate
TCGA-FB-AAQ1-01A-12R-A41B-07	0.0843259288745169	0	0	2.77482374712396e-19	0.000617668516503713	0.000398195090822903	2.55851863195663e-18	0	0	0	1.49142987402257e-20	1.96884004896678e-18	0	0	0.0447817702871299	0.00811651330205447	0.00914985596176219	0.0658141760750751	0	0.00625695219012554	0.048003892063434	0.00681984128629053	0.487734448190668	5.2180685792539e-20	0.0150082738279057	3.70538455277285e-19	0.00807151206707293	0.154079186918378	0.151471730303511	0.0893278961303512	0.00973061698529616	0.0360416425023216	0.0264529951004091	0.0216160819461493	0.008608920697524	0	0.000883710130748853	3.63157046757454e-18	0.0197057653851622	0.00339579325942882	0.017523832550196	0	0.359977525384443	0.0363731500727523	5.99581584920765e-19	0	0.00128603142067366	0	1.08356254855826e-17	0.062207020015202	0	0	0.0104795170908894	0.00431110497268739	1.56050892824636e-18	0	1.66647644833231e-18	0.0284948005212025	3.10104532553304e-19	0.00595117117416191	4.36606319568576e-18	0.102368459155337	0.0386755066732543	0	0.0501674594843051	0.0315060829456699	0.081673542429975	MCD-intermediate
TCGA-FB-AAQ2-01A-31R-A41B-07	0.022236151539447	0.00124615222790577	0.0197914394072133	0.0135926799052203	0	0.00950301776218537	0	0	0	3.7207986470077e-18	0.002543140032962	5.6858722179666e-19	0	3.11619145193735e-18	0.0132688918991605	0.0328668627509721	0.0373536040862062	0.0966630833895826	0	1.59415103475139e-19	0.00479147364473864	1.82822746448654e-19	0.545444687323896	0	0.0491587497954522	0	0	0.0485330425377499	0.0124705553408601	0.159911984253259	0	0.00490054661459182	0	0.00929796885161352	0.00933272547413761	0.000509582226043326	0	5.69692408540931e-19	0.0507915771284777	0.00316071197148744	0	3.23940698531759e-18	0.0228543560861277	0.00177858473224491	0.00639891317210232	6.23447247459689e-19	0.00556501226274451	0	2.73913421519042e-19	0.0352710219038592	0.0392450933126419	0	0.0271407210795233	0.00215911213999339	1.40138363785145e-18	0	0.01209022955124	0.0518417002966428	0.000383852347380437	0.167272242506729	8.5424461385382e-19	0.102995064421666	0.144708749137934	0	0.0185506346626332	0.0275981878340483	0.0461488224966815	MCD-low
TCGA-FB-AAQ3-01A-11R-A41B-07	0.122082436837462	0.00611574037315506	0.031380428420395	0	6.78307275310266e-18	0.00587045659427646	0	8.65603551343687e-18	5.17928739604723e-18	0	0.0114769610373108	2.94705978252059e-18	3.61925021243359e-20	2.06294046067826e-17	3.89437066717084e-19	0	0	0.148686353493218	7.25766472785478e-18	1.84404523182417e-19	0	0	0.48399993259125	2.40394865843761e-18	0.0780432393508754	0	2.37898687494627e-18	0.20064176610828	0.0938057680158325	0.070442825853621	0	0.0325353349594664	0.0143779167542562	0.0258572593473617	0	0.00323464408195906	0.00130130144868971	8.85974816949042e-18	0.00502071540566353	0	0	1.25358529207448e-18	0.458155142510412	3.14878004248262e-19	1.0579027508773e-18	4.12012656708058e-18	0.0019612479842124	0	1.33021923290725e-18	0.0104565426222714	1.4430385597993e-18	0	0	5.19905727264358e-05	0	0	1.43548469528347e-17	0.0365444535413966	0	0.0447655493177294	1.08995751326904e-17	0.0663875269118361	0.0533808120534664	1.80845400563591e-18	0.0216902233063109	0.0420794898620152	0.0637697131683262	MCD-intermediate
TCGA-FB-AAQ6-01A-11R-A41B-07	0.0387979355290426	0.000608514774033874	0	0	0	0.001215595944453	6.41098654217492e-19	0	0.0122162742322231	0	0.00138077594191448	0	0	0	0.00396257985998037	0.0688763914791714	0.00125031513389917	0.043460863554677	1.06124789493632e-18	0	0.00226713383208623	0.00177941143518685	0.490669610671353	4.78501224504116e-19	0.0998990977200122	3.93054477340531e-18	0.00260216973921923	0.0959334303059312	0.025487314701405	0.0673107728799374	7.19660034586086e-20	0.000429346821465297	0	0.00424684542029905	0.0153957119175095	0.00252392020998289	0.00197509917712408	1.07024439815201e-17	0.0311584161063918	7.95854810524262e-19	0	1.26336472191516e-17	0.105051159347077	0.00243327862960014	0.0014695839509397	0	0.00168794038022761	0	0	0.0403464352980486	0.0197750195113491	0	0.127594632651354	0.00780007897060874	0.00364407478437317	5.23819996797135e-18	2.91336998412044e-18	0.0275470717111515	0	0.129025871557723	0	0.110061997661324	1.74846698084556e-18	2.95359085892023e-19	0.0117363134494411	0.0513873731630662	0.0631236866125073	MCD-low
TCGA-H6-8124-01A-11R-2404-07	0.010237950384228	0.00607602235379412	0.145464829304841	0	5.52024960904604e-18	0.00094873292969165	2.01113475063891e-19	2.30524287515587e-18	0.00761911066664104	0	0.0106681767586048	0.0114540772726627	0.000364627473772254	2.88330309968282e-18	0.0069373534299435	0.0456931690072102	0.0100230467813547	0.0378118711500971	3.37632613252116e-19	3.43054167107698e-19	0	6.43218608515183e-19	0.417180566719095	6.15986307893553e-21	0.0759723827680371	8.17147509324512e-19	1.76854580213275e-18	0.0961133759672781	0.00640288279386986	0.0849291274501965	1.22988364379569e-18	2.21229209619634e-22	0	0.00306005744982516	0.00781208049283495	0.000122142045493261	0	0	0.00300803756481643	0	0	0	0.241800152176267	0	0.00522159162129394	6.05730988994578e-19	0.0027950534952062	0	0	0.0237002022246347	0	2.28177126284751e-18	0.171452881381197	0	0	0	5.92405071867443e-18	0.0130345775152032	0	0.121417414431915	2.82339123487461e-18	0.0197133657573448	0.0445024670351868	2.8903708522032e-18	0.0128441051769985	0.0410242025609156	0.0538683077379141	MCD-high
