gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
AP002990.1	-0.416027419136121	1.58018866013262	-4.91202405760027	2.03699905000269e-06	1.07782461744366e-05	4.61701742221338
BTBD1	0.290443188521578	5.90036844124158	4.91162252897664	2.04067411819908e-06	1.07952220964566e-05	4.24351476102764
TRAV13-2	1.13584439259881	-3.18671614976559	4.91005430054034	2.0550892543054e-06	1.08689925162532e-05	4.67094375914575
SLC12A9-AS1	-0.985052814296529	-1.61238274092616	-4.90993939956508	2.0561492918685e-06	1.08721126708584e-05	4.67772389356484
AL021707.8	-0.884864158271784	-1.9411680429045	-4.90946937194248	2.0604911250311e-06	1.08925802833644e-05	4.67633056228981
OPA1	0.288952461972925	5.88598986564085	4.90881119384897	2.0665859065074e-06	1.09223032097128e-05	4.23141660883878
ZNF252P	0.373723654851546	4.30991636632123	4.90861461850353	2.06840959374681e-06	1.09294441590533e-05	4.29276022480064
RETREG3	-0.304133581162482	6.42904620007307	-4.90826045405736	2.07169921628002e-06	1.09443260562184e-05	4.23318232179853
NLRC4	0.711532046482522	1.40734427044733	4.90814607228692	2.07276272256782e-06	1.09474437651401e-05	4.58446638393248
CBWD6	-0.61582660930572	0.896575717851505	-4.90788592295536	2.07518352541732e-06	1.09577270721123e-05	4.63122111783151
AC009404.1	-0.717583402456663	1.8485861067348	-4.90715882843949	2.08196398815274e-06	1.09910210267054e-05	4.58773222047591
BBOF1	0.421521013288326	2.15269964690021	4.90679179542937	2.08539487063053e-06	1.10066208507401e-05	4.53498662637974
IFI27L1	-0.519372160450899	3.12043632064337	-4.9059641355795	2.09315162354085e-06	1.10450400979358e-05	4.45683984790138
AC009093.6	-1.07666090021021	-1.78492741185569	-4.90587696478514	2.09397020500415e-06	1.10468391654507e-05	4.66135785627858
ZNF514	-0.451600012958527	4.2443912189221	-4.90563442320089	2.09624943507743e-06	1.10563413761621e-05	4.30468947889466
RAC1	-0.386409643868749	8.53761603171803	-4.9051121347874	2.10116568437859e-06	1.10797446302572e-05	4.31784678139306
AC009812.3	0.781273726340952	-2.19790923708704	4.90456085674617	2.10636692390576e-06	1.11046396663078e-05	4.65565870848726
SIL1	-0.465334323388234	5.6160012721137	-4.90399808703185	2.11168944782005e-06	1.1127906497295e-05	4.21076038159993
MRAS	0.660296361083564	4.56799387791188	4.90399247963494	2.11174254655084e-06	1.1127906497295e-05	4.24673900745291
GGCT	-0.478952085914326	4.08749197294737	-4.90382200794514	2.11335742996847e-06	1.11338794169273e-05	4.31689625507693
TMEM120B	-0.363184062230037	3.42604259754795	-4.90314549787535	2.1197778295561e-06	1.11651609296228e-05	4.40241286764732
ADAM8	-1.00852773320883	5.98883115222146	-4.9020921532621	2.12981218903015e-06	1.12154590864957e-05	4.20138079873696
ARIH1	0.260169522769512	5.9798253121448	4.9015277116651	2.13520808072951e-06	1.1241314020285e-05	4.20099048468862
RAB4B	-0.790081059985289	0.0723067696510056	-4.90101119448373	2.14015742906373e-06	1.12648067863874e-05	4.62114394000042
TAGAP	0.971929169603106	2.44621732739208	4.90089248001291	2.14129653899462e-06	1.12682380782406e-05	4.46049793466716
SIGLEC6	1.25281859599684	0.198651254214153	4.89958356962664	2.15389501802076e-06	1.13319572285678e-05	4.59380064676778
AL008582.1	-1.02101869665878	-2.46139312087225	-4.89916344652613	2.15795396925298e-06	1.13507299069554e-05	4.62754788344642
GREM2	1.58726003412666	0.779579670522659	4.89868650919572	2.16257080024445e-06	1.13724278008308e-05	4.56650593079295
COX6A1	-0.524710673669753	4.48109923428271	-4.89842411590737	2.1651148875821e-06	1.13832182586949e-05	4.25546247657918
WFDC3	-1.46587816391339	0.956876223065778	-4.89786914602748	2.17050526230485e-06	1.14089649333151e-05	4.59008230352751
FKBPL	-0.365358441947782	2.64350919732313	-4.89766516787062	2.17248974905971e-06	1.14168013897417e-05	4.46793644852203
THOC3	-0.492859730388256	2.85210952522692	-4.89713211701189	2.17768405661622e-06	1.1441498605502e-05	4.44781208675583
ZNF845	0.314451637243221	3.31873715466303	4.89689259353072	2.18002200475138e-06	1.14511807689961e-05	4.35933887431074
RBM12B	0.391339098158073	3.52624134952211	4.89668639025098	2.18203666695356e-06	1.14591607705045e-05	4.32694015568855
AC110285.2	-1.26345055398656	0.701290548933447	-4.89621790259265	2.18662062303312e-06	1.14806269624313e-05	4.59319352678498
LINC02615	-0.843374980054977	1.09932017140503	-4.89526304231879	2.19599242372244e-06	1.15272157911604e-05	4.57338322251129
PODN	0.966114447514935	5.69795777937814	4.89404879917327	2.20796622172941e-06	1.1587438796496e-05	4.17679193400489
SERTAD3	-0.471121479281976	5.21126738421481	-4.89392651432572	2.20917558564527e-06	1.15911553867522e-05	4.17700134138597
SSBP1	-0.348462329201229	5.72738503538167	-4.89355087646674	2.2128945550404e-06	1.16080347627522e-05	4.16175890428469
PGGHG	-1.25573084770823	6.21186108375637	-4.89255904475653	2.22274325793742e-06	1.16570535305163e-05	4.1626753288408
TRAV2	1.25212494875932	-3.46724872955069	4.89193123560733	2.22899920793112e-06	1.16872123511745e-05	4.59248163095546
SLC12A6	0.426671473398939	5.00855677222441	4.89179857274776	2.23032333822556e-06	1.16915045708252e-05	4.1718666351517
SGF29	-0.35220670702148	3.33990669387701	-4.89153395880055	2.23296676978999e-06	1.17027091438257e-05	4.36224203828395
LINC01389	-0.875897906139715	-1.75457843762744	-4.89072990423756	2.2410177160518e-06	1.1742242350894e-05	4.59827407720312
C2orf68	-0.265810837987849	5.12793579698862	-4.89034073654181	2.24492451481687e-06	1.17575715415938e-05	4.16518002952673
FOXH1	-1.54813525398901	-2.04802793106617	-4.89033720025633	2.24496004529913e-06	1.17575715415938e-05	4.59654921072198
C11orf68	-0.327913100712187	5.39514285877503	-4.88988623334772	2.24949555652022e-06	1.17786581913515e-05	4.1524204464464
MCCC1-AS1	-1.01746042920684	-2.09283823804007	-4.88857727589794	2.26271044998767e-06	1.18451714095326e-05	4.5894866418928
TRMT61B	0.357858840010934	2.73168832535829	4.88757590567095	2.27287074294069e-06	1.18956674683712e-05	4.39010636142192
MSL2	0.266645729663107	5.02903535241208	4.88751220336907	2.27351858372685e-06	1.18963660191028e-05	4.15318174837807
TESPA1	1.09131550148764	1.31744138820581	4.88736677576535	2.27499822602065e-06	1.19014157365767e-05	4.49934898257541
AL357079.1	-0.817826444051707	0.133109622766626	-4.88710034025693	2.27771147361477e-06	1.19129151880964e-05	4.56368689317183
ILF3	-0.193123800078777	7.85742368748184	-4.88699638640356	2.27877093782627e-06	1.19157617567366e-05	4.20548278013017
SPTBN5	-1.0347346239003	2.81530815060033	-4.88588783723004	2.2900986314016e-06	1.19722877818843e-05	4.42872627567464
HNRNPM	-0.260872680674802	7.42402961695341	-4.88568229837486	2.29220491057125e-06	1.19783649674555e-05	4.17781987506775
TBC1D32	0.405952794095002	2.13539872693911	4.88567332314889	2.29229692779134e-06	1.19783649674555e-05	4.44540638529429
ZNF764	-0.271443512186977	3.15651702628184	-4.88531485171647	2.29597503051297e-06	1.1994874747166e-05	4.35396984827628
LINC01730	-1.20010136742385	-2.88510464427599	-4.88443450857044	2.30503207285539e-06	1.20394719469285e-05	4.55459586504368
ZNF767P	-0.493064435688576	3.46347872371643	-4.88406789523543	2.30881401514807e-06	1.2056502718976e-05	4.3260536389691
CXCL12	1.18049961974878	5.66772386071351	4.88390182730797	2.31052912990832e-06	1.20627353761895e-05	4.13658777161804
ANO3	1.35779737500264	-1.22208837115663	4.88382376093676	2.31133580923319e-06	1.20635600134047e-05	4.56112910133109
C2CD4D	-0.898178335181929	-0.50561851516317	-4.88378559537628	2.3117302827486e-06	1.20635600134047e-05	4.55763277832275
AL353898.3	-0.698396689939131	-1.06403395343873	-4.88290147558227	2.32088667966951e-06	1.21086097738318e-05	4.56008908226415
IPO7	0.404314405061999	7.02923394508155	4.88260471412795	2.32396795715321e-06	1.21219510403788e-05	4.1600427123622
SRGAP2B	0.594163615025474	0.961209016096031	4.88164119257927	2.33399954317673e-06	1.21715313268526e-05	4.49803334376571
ATF6	0.334626156095031	6.27280356685028	4.88153593736682	2.33509793164407e-06	1.21745141936574e-05	4.12278168002087
PHF6	0.344526809154723	4.54988390635089	4.88062861453121	2.34458705397562e-06	1.2221232676211e-05	4.15045180800058
AC018638.7	-0.852920954366726	-0.718405935657916	-4.88050257303596	2.34590819302788e-06	1.22253638324355e-05	4.5476841106496
HOOK1	0.625076172345634	4.45029034242154	4.87971273781331	2.35420349604583e-06	1.22658297942212e-05	4.15547900247537
NHEJ1	0.443943643823749	1.40588680981311	4.87886397869614	2.36314930755027e-06	1.23096660326628e-05	4.46899334919009
AC091167.1	-1.14689451693872	-2.66130990665979	-4.87708050380175	2.3820542661987e-06	1.24053481352496e-05	4.53189159842048
ASPN	1.14270929688785	6.17150578284179	4.87698284539197	2.3830936695445e-06	1.24079672195464e-05	4.11720279324909
KDM4B	-0.378767079569145	5.42171821366153	-4.87691703545258	2.38379434913746e-06	1.24088219011594e-05	4.09858103896906
ZNF135	0.700153270481224	1.93170627606685	4.87653078277576	2.38791081067543e-06	1.2427453021895e-05	4.41958874091633
TIRAP	0.342673993340479	2.19884096299189	4.87595394340832	2.39407125314193e-06	1.24567108982377e-05	4.39875070464441
FAM186A	-0.875172314969815	-1.58402274602669	-4.87514910894403	2.40269232029099e-06	1.24987557318241e-05	4.53340359286731
HIF1A	0.60280287094983	7.47760218531597	4.8747532572742	2.40694354512455e-06	1.25180549385295e-05	4.14943362788434
PCBP1	-0.681941253187514	1.94348137397745	-4.87384050950674	2.41677371626644e-06	1.25663539815221e-05	4.44097941158908
TRBV2	1.31264903898348	-2.94389940080436	4.87307477950008	2.42505049645155e-06	1.26065560534797e-05	4.52431597672037
THSD7B	1.27452451216915	0.854384342072983	4.87301642915575	2.4256823296653e-06	1.26070069484268e-05	4.45413370070499
CDIPTOSP	-1.44521121496894	-2.69294783190281	-4.87268572516287	2.42926629369368e-06	1.26227973130864e-05	4.51237468354061
AC008507.1	-0.60473436939732	-0.624546616618011	-4.87209607600093	2.43566926719078e-06	1.26532252496829e-05	4.50999082861176
MAZ	-0.414447604146774	3.4452018016172	-4.8709943354256	2.44767682885928e-06	1.27127486408842e-05	4.2619281988591
AP1G1	0.269293787256516	6.59189008579257	4.87086990555561	2.44903655119531e-06	1.27169549519634e-05	4.08730613054139
GLI1	0.841011956433249	3.15031978993001	4.87039546325302	2.45422778904924e-06	1.27410505735423e-05	4.24859898262177
NDUFB2	-0.436146030898414	5.39267628757457	-4.86927661798732	2.46651215094408e-06	1.28019508588498e-05	4.06602009401111
AAMP	-0.318619782426475	7.07684050425043	-4.86916364933866	2.46775579352115e-06	1.28055319705087e-05	4.09187734137714
TDRD6	0.860029891743002	0.56471896215459	4.86902729020652	2.46925774444359e-06	1.28104515732372e-05	4.46110990102019
LCP1	1.0105075783088	6.55109740066787	4.86855517571485	2.47446476899261e-06	1.28345864941155e-05	4.0871698116523
COL25A1	1.0793636449449	-0.962799145163591	4.86818549239329	2.47854948283584e-06	1.28528906813963e-05	4.4927814724458
TBCD	-0.263982403466744	6.20795991267486	-4.86743516849677	2.48686005756835e-06	1.28930955865144e-05	4.05340725123554
SEMA3F-AS1	-0.827525304900339	-0.394175218377955	-4.86733365267034	2.48798651468865e-06	1.28960448479873e-05	4.48808375317578
EFNA3	-1.17330023987429	2.15878167868399	-4.86723241264343	2.48911040334385e-06	1.28989794776017e-05	4.40298190761226
MFAP4	1.13276134871993	6.55608686247932	4.86697594349949	2.49195972575819e-06	1.29108522709085e-05	4.08490013573612
AL355312.3	-1.6851742669522	-1.18717978020947	-4.86683955880324	2.49347621893423e-06	1.29158158995545e-05	4.49712678441325
EIF2AK4	0.305657732453182	5.4939762312409	4.86647221352331	2.49756526149788e-06	1.29340997241207e-05	4.04931165405993
BAG6	-0.295141938384356	7.61711115802077	-4.86630487097951	2.49943015834784e-06	1.29408597945531e-05	4.10363454322915
TRBV18	1.30603176444193	-2.86543266344024	4.86583075002306	2.50472117422439e-06	1.29653516825115e-05	4.49556786781391
MINCR	-0.607834999762414	1.66510146383981	-4.86529333117319	2.51073168153829e-06	1.29935561267885e-05	4.4212325045498
KEAP1	-0.298711667886762	6.22720541505519	-4.86486401363501	2.51554321000333e-06	1.3015544376053e-05	4.04292593541443
ZFHX2-AS1	-0.725727456222269	-0.845801808554077	-4.86436876817471	2.52110470540185e-06	1.30414022873035e-05	4.48080549888513
KLHL2	0.35066165259332	4.62399100982935	4.86419958287946	2.52300734434224e-06	1.30483259973049e-05	4.07574358217204
ASAH1	0.389314748445983	7.38679212015989	4.86414227886424	2.5236520939543e-06	1.30487425953443e-05	4.09524598195978
SUCLA2	0.326757844094853	5.03745548381525	4.86395172405478	2.52579724690134e-06	1.30569152271645e-05	4.05149870216211
TUBA4A	-0.613152908987254	6.58095724791426	-4.86355471422113	2.53027221884961e-06	1.30771253357662e-05	4.04485855812015
NBEAL2	-0.707559665059626	7.25270540680212	-4.86159816445986	2.55243818395492e-06	1.31887377834024e-05	4.06242948447055
SNHG22	-0.821907063242915	-1.82081835072849	-4.86135767073783	2.55517570036508e-06	1.3199933794515e-05	4.47734941676319
C12orf29	0.312525426200838	3.39485142390053	4.86018889223789	2.56852030835267e-06	1.32659083723941e-05	4.19528260147252
CRY1	0.428280784398317	4.42317837410452	4.85990639631565	2.57175583336275e-06	1.32771712552114e-05	4.07587008203804
PGM5	1.05707140770789	2.99953471998529	4.85989825357055	2.57184915355185e-06	1.32771712552114e-05	4.23044545137007
FAM133B	0.326934657912318	2.81544017424021	4.85979187645252	2.57306859304097e-06	1.32805022137585e-05	4.2653986381725
ADAM17	0.443887988870122	4.53062318983426	4.85936426503569	2.57797610658333e-06	1.33028628721685e-05	4.05963010743824
AC022415.2	0.701406761291042	-2.18863493237646	4.85810303034002	2.59250358326963e-06	1.33748433802945e-05	4.46381431049825
AC005041.3	-0.865969632799702	-1.0507237194769	-4.85792146088335	2.59460149681983e-06	1.33826814046497e-05	4.45472151970114
SNRPG	-0.373793536434367	5.03472948829799	-4.85683375094025	2.60720370569886e-06	1.34446839031e-05	4.02497048513937
GOLGA4	0.437484794219825	6.69069861061307	4.85609410535269	2.61580705900553e-06	1.34837414478431e-05	4.03124972127564
TMEM252	1.33621563085699	-3.35319914853877	4.85605190585836	2.61629873954951e-06	1.34837414478431e-05	4.44624727582685
POLR2A	0.325233595577431	7.39309591653375	4.85598606869537	2.61706600918704e-06	1.34837414478431e-05	4.0589269426756
AC092828.1	-0.969911427416117	-2.45804671193081	-4.85598231204991	2.61710979589103e-06	1.34837414478431e-05	4.45352869230627
HLA-DQA1	1.12969153444934	6.62785018480815	4.85546315250495	2.62316784002024e-06	1.35119433861889e-05	4.03844572196896
SNORD89	-0.740800268540763	-2.55121734396614	-4.85525824011521	2.62556268519758e-06	1.35212678208082e-05	4.45004021477191
NEO1	0.482910018255836	6.17712224413969	4.85468403217412	2.6322848274735e-06	1.35528680965733e-05	4.00767652107105
WIPI2	-0.270782558592578	6.33270175423476	-4.85440062316098	2.63560877903e-06	1.35656503412613e-05	4.00041752124986
STRN3	0.367342794323831	4.94953144534527	4.85437235596776	2.63594053241216e-06	1.35656503412613e-05	4.01329766937154
CCDC141	1.33425646113502	-0.0253170775359295	4.85198873876871	2.66406134342946e-06	1.37073216353363e-05	4.40216623579213
DYNLT1	-0.339195863594941	6.09992767066039	-4.85168754984441	2.66763522544269e-06	1.37226573607737e-05	3.98505029287602
TCAP	-1.04971031301469	-1.01969261685931	-4.85134348033987	2.67172360283103e-06	1.37406323073774e-05	4.43075308856529
KL	1.2873850208493	1.25918271967892	4.85112095726922	2.67437094319637e-06	1.37511896785784e-05	4.35441918355061
MAP7D3	0.588711628471609	3.28408332336299	4.85082635640373	2.67787969331663e-06	1.3766170603918e-05	4.16951676365805
FRY	0.572140134986907	5.38340213452843	4.84940338866003	2.69489032442904e-06	1.38505385385322e-05	3.98028011911722
SLCO4C1	1.50078197852245	-0.180621502450476	4.84932853515744	2.69578803734889e-06	1.38520741452578e-05	4.39395670251364
ANKS1B	1.2693734078452	-0.249185185422357	4.84785831052591	2.71347911900054e-06	1.39398811781973e-05	4.39446062527851
ATPAF2	-0.339746818395346	3.19720165964082	-4.84712535352126	2.72234064132056e-06	1.39822994342576e-05	4.19624840065666
RCBTB1	0.374416434634194	4.68771057640641	4.8467141963869	2.72732382612864e-06	1.40047836258222e-05	3.99972180561246
CD180	1.00484577782661	2.35530375351483	4.84578243904563	2.73864932552518e-06	1.40598183353488e-05	4.23401609568389
C1orf50	0.418122364321576	0.724031101492836	4.84564507995054	2.74032276817932e-06	1.40652873906905e-05	4.36433023512286
ZNF347	0.526572473000309	3.16052426069676	4.84557072279764	2.74122907242054e-06	1.40668173922659e-05	4.15500874149571
AL122035.1	0.53395202300603	-1.69108892037108	4.84514105139014	2.74647181794369e-06	1.40905945442328e-05	4.40701426261805
NDUFS5	-0.467052967713878	6.7245819220025	-4.84484301063498	2.75011413668956e-06	1.41061520854638e-05	3.97208631731672
AL354892.3	-0.62656369021631	-1.16029042440971	-4.84434452400225	2.75621652897293e-06	1.41328097636274e-05	4.40095931917265
EEFSEC	-0.331209964654143	4.28909288077219	-4.84431866760962	2.75653341593406e-06	1.41328097636274e-05	4.03656846135532
ENTPD1	0.526855534067526	5.31141749498265	4.84400018021092	2.76043957965676e-06	1.41497000439498e-05	3.95819209983233
EIF2B4	-0.254881870559696	4.9353355866684	-4.84339244876859	2.76790811264921e-06	1.41848390935854e-05	3.97493840676234
AC103706.1	-0.971236609701019	-0.180933853755006	-4.84330228559551	2.7690178102233e-06	1.41873823471078e-05	4.38533098117387
EIF4EBP3	-0.749839344909654	-0.957845273575322	-4.84241102098801	2.78001037784118e-06	1.42405492843213e-05	4.39070545136188
SUDS3P1	0.76744652827035	-2.26512482785363	4.84221815540629	2.78239467075948e-06	1.4249606719514e-05	4.39901158374855
IMPACT	0.46000320274996	4.94205562959966	4.84177398718846	2.78789321080521e-06	1.4274605751495e-05	3.96095594788479
AC024560.2	-0.960656961958556	-0.441696358103677	-4.8417078458063	2.78871290096133e-06	1.42756423137303e-05	4.38221880622845
IL10RB	-0.536289492995288	0.0882222342558693	-4.84060140201016	2.80245968993002e-06	1.43428386166633e-05	4.36754818985026
AC020907.4	-0.917350664409874	-1.09454631300042	-4.84037939067158	2.80522591292639e-06	1.43538196712747e-05	4.38524166091381
GALNT13	1.11991519638171	0.530500767579704	4.83895355562267	2.82305464770815e-06	1.44418508940929e-05	4.33793406741316
AC006001.2	-0.669913309186886	0.68864909308478	-4.8378580985901	2.83682674297613e-06	1.45090952922494e-05	4.34281432411649
FRMD3	0.664411214734761	2.36001857033162	4.83748167960824	2.84157407566346e-06	1.45301625518339e-05	4.20312265952352
EIF3A	0.428854126018992	7.84564432630374	4.83641971997218	2.8550088037495e-06	1.45956329825637e-05	4.00116928120974
SERGEF	-0.435416144298307	3.76964726465464	-4.83505575772009	2.87235431724223e-06	1.46810631268903e-05	4.07069609652934
UXT	-0.398737517427128	5.09602387555334	-4.83447405514764	2.87978280736419e-06	1.47157792241978e-05	3.93153714398831
AL512770.1	-0.725277959251279	-0.596027086664858	-4.83395050789881	2.8864845302567e-06	1.4746767001497e-05	4.35168315858747
ZFAND4	0.338513350498436	2.61069999219265	4.83344489096588	2.89297105635375e-06	1.47766419150507e-05	4.18152260973017
ENDOV	-0.400583137756926	3.9251696134688	-4.8327004421723	2.90254721679951e-06	1.48192873921956e-05	4.03452438585195
RNF31	-0.682766508448396	-1.0443971045655	-4.83269621423664	2.9026016900141e-06	1.48192873921956e-05	4.35153360749028
AL590867.2	-0.740630921559184	2.06513864877219	-4.8326228866242	2.90354660885644e-06	1.48208399844696e-05	4.25160788554375
ECHS1	-0.415530035005798	6.7587310045778	-4.83212696333996	2.90994502385322e-06	1.48502225312615e-05	3.91865299144125
LINC02795	-0.975802214665955	-1.73534635902805	-4.83127407889042	2.92098087948581e-06	1.49032529849433e-05	4.35410352479611
FBXL7	0.674788277235676	3.7520559226823	4.83081220157311	2.92697420907222e-06	1.49305380475127e-05	4.01807049398325
SRPX	0.929840752447651	4.27671369254432	4.83024549980371	2.93434399855418e-06	1.4964830870686e-05	3.95685793817739
ARHGEF16	-0.799143570168533	5.74176425565574	-4.83000120882377	2.93752646549797e-06	1.49777583981563e-05	3.89249153205074
DCAF7	0.37409172201161	6.73599307852143	4.82985508603502	2.93943165575312e-06	1.49841691281151e-05	3.91885641709456
STARD9	0.591981269665703	3.01642860859961	4.82928311036947	2.94690074121286e-06	1.50189335263929e-05	4.10428319265555
MAML2	0.534907888101603	4.98391891298833	4.82922051505827	2.94771924946403e-06	1.50197952856586e-05	3.90320381122997
CHRNA10	-0.754338785232001	-0.658651321743967	-4.82888570128172	2.95210107442202e-06	1.50388091738398e-05	4.33146702087878
MECR	-0.341974460186002	4.07088502709321	-4.82877699333515	2.95352512804474e-06	1.50427503108167e-05	3.99382760712207
DCK	0.394167255817791	4.28606334125286	4.8284525126116	2.95777971804848e-06	1.50611028883807e-05	3.95657887605944
LSM2	-0.397851206002269	4.78800934055852	-4.82770454725383	2.96760963629409e-06	1.5107830875679e-05	3.92221834103168
TAX1BP3	-0.721245708028068	-2.73341649120349	-4.82605486654844	2.98940194189842e-06	1.52154243204724e-05	4.32881790729999
AL117209.1	-0.903102233346507	-2.09036185218936	-4.82499843763393	3.00343861352411e-06	1.52835045662455e-05	4.3289246663955
E2F1	-0.782633622321888	3.18350009951588	-4.82470294860278	3.00737614626176e-06	1.53001749913643e-05	4.10532558883061
MAP3K7	0.262171905378754	5.37505260572	4.82449926867082	3.01009318587994e-06	1.53084203209483e-05	3.87182788819964
ENPP2	0.953048897880182	5.67953331875479	4.82443463948198	3.01095581938287e-06	1.53084203209483e-05	3.87848994130282
GRPR	1.35939972429809	-2.13729005663131	4.82443263830816	3.01098253372508e-06	1.53084203209483e-05	4.32444705020529
ADAMTSL1	0.884252830281892	2.81784836890062	4.82403263971605	3.01632685538689e-06	1.53322214310743e-05	4.09640830467249
AL442663.4	-0.832295129677006	-2.25096464099762	-4.82383676791137	3.01894721535103e-06	1.53421690170597e-05	4.32354635981064
RGS5	0.866854476764829	7.01168448131162	4.82373589163415	3.02029759045979e-06	1.53456596379952e-05	3.91285191056918
MCTS1	-0.277630093789703	5.34581789799145	-4.82316374490912	3.02796766607433e-06	1.5381251083015e-05	3.86890603647503
AL161669.4	-1.3132993735289	-3.39816351738812	-4.8228028351579	3.03281563281096e-06	1.54024945005823e-05	4.28954020768929
CCDC88B	-0.786534577423468	4.89463083780934	-4.82270443709875	3.03413867954854e-06	1.54058308190118e-05	3.90553289759561
ZNF184	0.31823126493387	2.86750733095108	4.82203992147258	3.04308829409282e-06	1.54475632333526e-05	4.09894328151934
BRAF	0.272415123755749	4.84639945170436	4.8219950451011	3.04369360318176e-06	1.54475632333526e-05	3.88320796421947
KCNA1	1.45486152779573	-2.9034527800824	4.82190353503099	3.04492828577956e-06	1.54504390946708e-05	4.31457161509445
DCN	1.05317220217822	9.24071391973983	4.82136450294208	3.05221091447384e-06	1.548399518095e-05	4.01577529252057
JADE3	0.333776410698346	3.5246826091568	4.82093867754064	3.05797596713402e-06	1.5509839510499e-05	4.01097002418734
LINC01881	0.522570490796436	-0.462045103866705	4.82079397769587	3.05993738806912e-06	1.5516384983833e-05	4.28935168497762
HSD17B4	0.321348768327271	6.60342199058026	4.82063756092555	3.06205900192957e-06	1.5523739718682e-05	3.87339400870772
BEND3P3	0.937870752743646	-1.61473011738202	4.82055678914462	3.06315513545056e-06	1.55258934851415e-05	4.30308245243513
RPGRIP1L	0.366318345045982	3.19801516349982	4.82042434619023	3.06495330700005e-06	1.55284313860231e-05	4.04747727698546
TMEM220	0.565594743967593	2.37895910275333	4.82042100586601	3.06499867161862e-06	1.55284313860231e-05	4.14109929098662
MLLT1	-0.275394994712999	6.15043755518685	-4.82034183869443	3.06607402341976e-06	1.55304774449523e-05	3.85110509019872
ING1	-0.272557601517455	4.27823072191215	-4.81878442276469	3.08730324159425e-06	1.56345849291858e-05	3.92599741184982
TRIM8	-0.397171426641664	7.26411373979795	-4.81837647845909	3.09288740923865e-06	1.56579050157325e-05	3.88320728658774
SLC7A14	1.96096188029484	-0.0525741422282733	4.81834912457078	3.09326219374272e-06	1.56579050157325e-05	4.26174457640976
AC073046.1	0.924641057041572	-1.94775790231842	4.81815826555018	3.09587843805435e-06	1.56677191499608e-05	4.29692687502317
AC124283.2	-0.775909279664501	-2.41670989980535	-4.81777751441987	3.10110406839482e-06	1.56907317641294e-05	4.29850136120149
PORCN	-0.485532175674196	3.67272842339195	-4.81727365087912	3.10803247672826e-06	1.57223480143856e-05	4.00485633050527
BACH1	0.525726173316222	5.56376118400664	4.81707839465135	3.11072138364995e-06	1.57325091102244e-05	3.8400921740467
REST	0.523607364833931	5.19589010535784	4.81655151259042	3.11798840007197e-06	1.5765814542384e-05	3.84164981418624
UQCRQ	-0.483947180153829	5.91558032937011	-4.81608083759878	3.12449406605699e-06	1.57952565595117e-05	3.83067062908405
CXCL9	1.38909427476874	3.71793615217332	4.81417195105225	3.15101354684507e-06	1.59258394474285e-05	3.92595274278115
USP32	0.335846960126128	5.23976262605328	4.81409924222159	3.15202795704296e-06	1.59274858183285e-05	3.83093056014502
AC092428.1	-0.695836203179219	-2.16778473512226	-4.81222418280519	3.1782975637175e-06	1.60567204136432e-05	4.27683772366739
ATG9A	0.457881865060258	4.55286254085409	4.81201663661795	3.18121827219368e-06	1.60679659749498e-05	3.8587038357619
SF3B5	-0.408783897926294	5.96525449239675	-4.81193735515424	3.18233465133603e-06	1.60700951563536e-05	3.81313201957914
TSHZ3	0.627845428443433	3.98915328258672	4.81118182777496	3.19299242235676e-06	1.61203948361203e-05	3.89933671291866
ZNF592	0.28249201335611	5.72007856773555	4.80925145810398	3.22038001278163e-06	1.62516872494377e-05	3.80425764003775
AC012065.2	-0.810916168563727	-2.06967128776622	-4.80924983825309	3.22040308994176e-06	1.62516872494377e-05	4.26470638198137
C19orf73	-0.777801986129489	-0.746167321515995	-4.80892138886171	3.22508564063677e-06	1.62717671676805e-05	4.25088484998231
JPT1	-0.724127680410049	6.87643327248469	-4.80827113928975	3.23437537859481e-06	1.63147320086423e-05	3.82440069981044
CHSY3	0.833515589211447	2.1285194141069	4.80822663370844	3.23501214941341e-06	1.63147320086423e-05	4.09946121464499
CHKB-CPT1B	-1.07425611047309	-3.00321423206655	-4.80754755951148	3.24474316593003e-06	1.63602397954283e-05	4.24122992892152
UQCC2	-0.442272542640036	4.5981412726288	-4.80733905108575	3.24773673244358e-06	1.63717644176014e-05	3.85383075148014
BMPR1B	1.01513152165765	2.17743040285648	4.80636868004028	3.26170357898929e-06	1.64385880093407e-05	4.07441091564237
DPP9-AS1	-0.825614101396057	-2.12020925089993	-4.80617170025785	3.26454585357413e-06	1.64493282138262e-05	4.25220375217885
PRELID3A	-0.569415522629157	1.15069749377125	-4.80540645601981	3.27561051614695e-06	1.65014855189385e-05	4.19015449287276
AL022328.1	-0.754065555992679	-1.04192515823195	-4.80508917706657	3.2802086795522e-06	1.65210510323788e-05	4.23895295562889
EWSR1	-0.237912246034742	7.6526613257704	-4.80475392496405	3.28507410162679e-06	1.6541953804142e-05	3.8441740989126
ARHGEF3	0.448670998176016	5.29878465391447	4.80409784176276	3.29461586006514e-06	1.65863899894616e-05	3.78777208740934
AC003102.1	-0.696061555380462	1.20296191154782	-4.80390431056687	3.29743560032917e-06	1.659697291935e-05	4.1873025614759
METRN	-0.769934166767313	4.1880034969375	-4.80368008994729	3.3007054025449e-06	1.66098160465749e-05	3.90697881902502
