gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
PRELID3B	0.389499415201049	6.19474355102546	3.00966796112	0.00299623137783831	0.0121021374967944	-2.45911592042309
AC027020.2	-0.746677504462209	0.434100326563468	-3.00939752465792	0.00299876862448205	0.0121102707782471	-1.9329404519503
ORAI3	-0.382538886114944	3.4142591997493	-3.00921516209745	0.00300048067365636	0.0121150693122074	-2.1833112678449
AL359962.3	-0.80745482756594	-2.87098756890241	-3.00912036868435	0.00300137096468272	0.0121165487294784	-1.79856782333937
MOB2	-0.291950777641134	5.25081406633687	-3.00889690713484	0.00300347065680785	0.0121229091362394	-2.42923871186223
MRC1	0.927422955368865	5.28634646198964	3.00854704955721	0.0030067607069936	0.0121340711274381	-2.44180190460698
TFRC	0.522265436508283	6.49663985207792	3.0083286563626	0.00300881615049904	0.012140247719599	-2.4602700332474
GUK1	-0.348038548618002	7.82815427473888	-3.00791747698412	0.00301268954113405	0.0121537560975664	-2.42967982748217
PCDHGB7	0.724137026952492	2.00914365327886	3.00774582077781	0.00301430793316263	0.0121581642619786	-2.07847621686288
FCGR3B	1.51358208586358	0.161267755088921	3.00696973343453	0.00302163494951804	0.0121855925217878	-1.93565737852613
NUP210	-0.43247939076122	5.63827586966755	-3.0063871718912	0.00302714565543491	0.0122056877124998	-2.47544913547481
GAA	-0.446887207198194	6.83789000430112	-3.00527538374537	0.00303768821315451	0.0122460611807282	-2.46332277048712
KTN1	0.28215040675416	7.68908620977958	3.00481619157397	0.00304205236030398	0.0122615174257773	-2.42505786763359
NISCH	-0.327930444483051	6.80042919520571	-3.00474112668183	0.00304276632271271	0.0122622581480571	-2.46524452794381
ZDHHC12	-0.445517975727086	5.21384399051866	-3.00439783939361	0.00304603338507937	0.0122732608551139	-2.43507151431305
PPP2R5B	-0.309619213230026	4.92124913432874	-3.00434275988691	0.00304655787656559	0.0122732608551139	-2.42218326412099
RNF19A	0.34925954120687	5.93662468261684	3.00408142648697	0.0030490475412823	0.0122811514341304	-2.47414674570141
PCBP1-AS1	-0.293248470019558	3.77462593674658	-3.0037989078473	0.00305174113790089	0.0122898605323649	-2.29288609832089
ACTR5	-0.269301285433637	3.38575999287223	-3.00353789404202	0.00305423164741645	0.0122977488756002	-2.2130455834399
RNASEH1	0.240769265245612	4.59560348693042	3.00215945353391	0.00306741531339478	0.012348682570617	-2.39941799750608
AC080080.1	-0.635441901635038	-0.914061035706054	-3.00197632839913	0.00306917068964431	0.0123535989749554	-1.90167000696292
LACC1	0.319119028230916	3.55026226307182	3.00163814869169	0.00307241479563748	0.0123645048535764	-2.25637517778497
PMP22	0.637455646238877	6.39626788066176	3.00140283242586	0.00307467400865314	0.0123714440626531	-2.47817491587692
HDDC2	-0.310497311589431	5.05228384690771	-3.00133688469629	0.00307530743043367	0.0123718403637276	-2.45066070470273
C17orf113	-0.540403900136831	1.51623621488854	-3.00040471646001	0.00308427366484252	0.0124057532731266	-2.02068860306793
CDYL	0.270552771749532	4.57396643397212	2.99991588194158	0.00308898521363449	0.0124214817606901	-2.39649129255191
CHASERR	-0.343433553391636	4.89011354767248	-2.9998875824873	0.00308925817569567	0.0124214817606901	-2.42810319478621
MVB12A	-0.394575129873545	4.97753789641979	-2.99981927881178	0.0030899170893879	0.0124219715702005	-2.42978092385531
CFAP161	-0.799232884525511	-3.04578236068838	-2.99963783662918	0.00309166805827119	0.0124241043710407	-1.83109125874186
AC012358.2	-0.487890810493194	-1.17186705308851	-2.9996102260429	0.00309193458828466	0.0124241043710407	-1.90817167692689
ITGB3	0.703430354123739	3.06606806390717	2.99959731979075	0.00309205918193143	0.0124241043710407	-2.17563234152855
FAM167A	-0.770252263122086	3.25506600337973	-2.99953134788136	0.00309269612993393	0.0124245051403703	-2.28916202638803
HMGB1P5	0.335275709817883	3.35444044574814	2.99912259712988	0.00309664524191667	0.0124382096483238	-2.21249256031735
ORC4	0.212484592705372	4.56184575036711	2.99904539140336	0.00309739167915184	0.012439047535236	-2.39689680739926
ITSN2	0.279786941313001	5.63870501094827	2.99871536002471	0.00310058434054442	0.0124497074007138	-2.48606427024102
TMEM42	-0.304196738498046	3.71163532431205	-2.99861360046875	0.00310156935348536	0.0124502495856717	-2.27673617640599
MCRS1	-0.242671448285531	5.74185136713051	-2.99859018930981	0.00310179600971293	0.0124502495856717	-2.49199734849464
CENPL	0.362642494597867	2.18560880611441	2.99830916471526	0.00310451795137158	0.0124580261677093	-2.07550812991975
TTC16	-0.833620823491732	-1.57352090745192	-2.99827894933402	0.00310481074155466	0.0124580261677093	-1.90045227672067
CKAP2L	0.815616873528876	1.99978420330494	2.99794516228795	0.00310804686258753	0.0124688478469947	-2.03828521487235
JMJD4	-0.323653079809641	2.54471608798755	-2.99778291699009	0.00310962097763728	0.0124729993012132	-2.11126955426716
LINC01136	-0.852846221863544	-3.12441505703169	-2.99768897645545	0.00311053273021866	0.0124741096291399	-1.82786643096082
TRAV8-4	1.03021488136809	-3.16515165210305	2.99764326339005	0.00311097649346588	0.0124741096291399	-1.81945341949587
DDX12P	-0.618797509834777	0.778724724541825	-2.99742563094844	0.00311308997618829	0.0124795621311227	-1.97660737307108
SLC16A7	0.734197641478307	4.28827380926109	2.99739212357201	0.00311341549189631	0.0124795621311227	-2.39410214615407
LGALS3	0.770073979815199	8.46762964002243	2.99724613955713	0.00311483405498442	0.0124830847381181	-2.43610132902278
AC009237.8	0.956635172953089	-1.91680038693399	2.99718042588442	0.00311547280507263	0.0124834814684199	-1.86037721914
COQ6	-0.273308296699385	2.2868427680456	-2.99700334182669	0.00311719469725429	0.0124867611940901	-2.09960643048711
AHNAK2	1.30422332142272	6.69921683173035	2.99698520368528	0.00311737111443602	0.0124867611940901	-2.47764655252246
PRDX3	0.247110071487207	6.69598145118649	2.99679104999796	0.00311926008845609	0.0124921640391017	-2.49090029499601
MRPS10	0.299890047641133	5.17027994237153	2.9963628980239	0.00312342941522083	0.0125052143682264	-2.45660986306051
MMUT	0.2753698857385	5.06471869276988	2.99634538014855	0.00312360011264458	0.0125052143682264	-2.46434445046988
AC079089.1	-0.9955229995361	-2.87318655889823	-2.99589735893775	0.00312796863003099	0.0125188759449832	-1.85750900696195
GREM1	1.44068267824086	6.80654618846427	2.9958419608125	0.00312850919019112	0.0125188759449832	-2.47065537357136
SPTLC1	0.276556048665038	6.29745627324795	2.99582892393113	0.00312863641309248	0.0125188759449832	-2.5000823481082
AC243562.2	-0.793231463890242	-1.35030963906724	-2.99577282415976	0.00312918392771884	0.0125189008614913	-1.92067837320463
TRIM69	0.324425844050554	5.13320490543013	2.99491172765958	0.00313759899629397	0.0125503959851759	-2.46382670752582
AC092803.1	-0.494628598038405	0.405990796790965	-2.99478986183575	0.00313879160955056	0.0125529953909191	-1.96268467155603
UGDH	0.405688021647677	5.93612739195509	2.99390014010368	0.00314751131264369	0.0125856918462696	-2.502416453391
PAICSP1	-0.504201526602974	-2.50561550220385	-2.99378703360515	0.00314862140496217	0.0125879543394927	-1.85783151390975
SIPA1L2	0.470326751396042	5.23934080463731	2.9931711824081	0.00315467204073148	0.0126099645623985	-2.47257718511799
ABCE1	0.279728529293116	5.56716929291705	2.9930089725809	0.00315626750274928	0.0126141618806956	-2.49848186025293
ADAMTS9	0.651781548544948	5.01805349873427	2.99286355998551	0.00315769838115695	0.0126177000966479	-2.4602779841193
FREM1	0.959487401912556	2.48130577192617	2.9927635585833	0.00315868275366917	0.0126194532262671	-2.18633426062974
EIF4G3	0.274489732563439	6.28236869315896	2.9926195082941	0.00316010122106078	0.0126229397306898	-2.50859751576588
AC245100.4	-0.426844657187114	0.514424013788992	-2.99238731622211	0.00316238885575708	0.0126298962970039	-1.98177899529555
AL359510.2	-0.666867590452814	-1.38692842957794	-2.99178479532735	0.00316833219706289	0.0126514480410343	-1.9005930223811
AC007786.1	-0.615545226451952	-2.61113238290092	-2.9916160079894	0.0031699989764037	0.0126559185786751	-1.85980256750011
TPM4	0.453280722902104	9.42313559867057	2.99149335421652	0.00317121069119251	0.0126585710848982	-2.37869326454022
AIFM3	-0.715350432222186	1.10013762663013	-2.99138262990852	0.0031723049186487	0.0126607537805879	-1.99859129770748
