cluster_id	sample_name	n_cells	cluster_total	pct_in_cluster
"2"	"GSM4710694_PDAC_TISSUE_6"	21	3063	0.00685602350636631
"2"	"GSM4710695_PDAC_TISSUE_7"	1360	3063	0.444009141364675
"2"	"GSM4710696_PDAC_TISSUE_8"	440	3063	0.143650016323865
"2"	"GSM4710697_PDAC_TISSUE_9"	35	3063	0.0114267058439438
"2"	"GSM4710698_PDAC_TISSUE_10"	35	3063	0.0114267058439438
"2"	"GSM4710699_PDAC_TISSUE_11A"	5	3063	0.00163238654913484
"2"	"GSM4710700_PDAC_TISSUE_11B"	64	3063	0.0208945478289259
"2"	"GSM4710701_PDAC_TISSUE_12"	74	3063	0.0241593209271956
"2"	"GSM4710702_PDAC_TISSUE_13"	171	3063	0.0558276199804114
"2"	"GSM4710703_PDAC_TISSUE_14"	2	3063	0.000652954619653934
"2"	"GSM4710704_PDAC_TISSUE_15"	500	3063	0.163238654913484
"2"	"GSM4710705_PDAC_TISSUE_16"	19	3063	0.00620306888671237
"20"	"GSM4710689_PDAC_TISSUE_1"	4	738	0.00542005420054201
"20"	"GSM4710690_PDAC_TISSUE_2"	4	738	0.00542005420054201
"20"	"GSM4710691_PDAC_TISSUE_3"	4	738	0.00542005420054201
"20"	"GSM4710692_PDAC_TISSUE_4"	41	738	0.0555555555555556
"20"	"GSM4710693_PDAC_TISSUE_5"	3	738	0.0040650406504065
"20"	"GSM4710694_PDAC_TISSUE_6"	2	738	0.002710027100271
"20"	"GSM4710695_PDAC_TISSUE_7"	610	738	0.826558265582656
"20"	"GSM4710696_PDAC_TISSUE_8"	47	738	0.0636856368563686
"20"	"GSM4710697_PDAC_TISSUE_9"	2	738	0.002710027100271
"20"	"GSM4710698_PDAC_TISSUE_10"	1	738	0.0013550135501355
"20"	"GSM4710699_PDAC_TISSUE_11A"	2	738	0.002710027100271
"20"	"GSM4710700_PDAC_TISSUE_11B"	11	738	0.0149051490514905
"20"	"GSM4710702_PDAC_TISSUE_13"	2	738	0.002710027100271
"20"	"GSM4710703_PDAC_TISSUE_14"	1	738	0.0013550135501355
"20"	"GSM4710704_PDAC_TISSUE_15"	2	738	0.002710027100271
"20"	"GSM4710705_PDAC_TISSUE_16"	2	738	0.002710027100271
"21"	"GSM4710689_PDAC_TISSUE_1"	199	723	0.275242047026279
"21"	"GSM4710690_PDAC_TISSUE_2"	7	723	0.00968188105117566
"21"	"GSM4710691_PDAC_TISSUE_3"	22	723	0.0304287690179806
"21"	"GSM4710692_PDAC_TISSUE_4"	22	723	0.0304287690179806
"21"	"GSM4710693_PDAC_TISSUE_5"	27	723	0.037344398340249
"21"	"GSM4710694_PDAC_TISSUE_6"	87	723	0.120331950207469
"21"	"GSM4710695_PDAC_TISSUE_7"	59	723	0.0816044260027663
"21"	"GSM4710696_PDAC_TISSUE_8"	41	723	0.0567081604426003
"21"	"GSM4710697_PDAC_TISSUE_9"	50	723	0.0691562932226833
"21"	"GSM4710698_PDAC_TISSUE_10"	12	723	0.016597510373444
"21"	"GSM4710699_PDAC_TISSUE_11A"	4	723	0.00553250345781466
"21"	"GSM4710700_PDAC_TISSUE_11B"	23	723	0.0318118948824343
"21"	"GSM4710701_PDAC_TISSUE_12"	28	723	0.0387275242047026
"21"	"GSM4710702_PDAC_TISSUE_13"	59	723	0.0816044260027663
"21"	"GSM4710703_PDAC_TISSUE_14"	11	723	0.0152143845089903
"21"	"GSM4710704_PDAC_TISSUE_15"	70	723	0.0968188105117566
"21"	"GSM4710705_PDAC_TISSUE_16"	2	723	0.00276625172890733
"22"	"GSM4710690_PDAC_TISSUE_2"	2	593	0.00337268128161889
"22"	"GSM4710691_PDAC_TISSUE_3"	9	593	0.015177065767285
"22"	"GSM4710692_PDAC_TISSUE_4"	22	593	0.0370994940978078
"22"	"GSM4710693_PDAC_TISSUE_5"	19	593	0.0320404721753794
"22"	"GSM4710694_PDAC_TISSUE_6"	13	593	0.0219224283305228
"22"	"GSM4710695_PDAC_TISSUE_7"	214	593	0.360876897133221
"22"	"GSM4710696_PDAC_TISSUE_8"	183	593	0.308600337268128
"22"	"GSM4710697_PDAC_TISSUE_9"	27	593	0.045531197301855
"22"	"GSM4710698_PDAC_TISSUE_10"	13	593	0.0219224283305228
"22"	"GSM4710699_PDAC_TISSUE_11A"	22	593	0.0370994940978078
"22"	"GSM4710700_PDAC_TISSUE_11B"	10	593	0.0168634064080944
"22"	"GSM4710701_PDAC_TISSUE_12"	6	593	0.0101180438448567
"22"	"GSM4710702_PDAC_TISSUE_13"	21	593	0.0354131534569983
"22"	"GSM4710703_PDAC_TISSUE_14"	1	593	0.00168634064080944
"22"	"GSM4710704_PDAC_TISSUE_15"	27	593	0.045531197301855
"22"	"GSM4710705_PDAC_TISSUE_16"	4	593	0.00674536256323777
"23"	"GSM4710690_PDAC_TISSUE_2"	71	531	0.133709981167608
"23"	"GSM4710691_PDAC_TISSUE_3"	4	531	0.00753295668549906
"23"	"GSM4710692_PDAC_TISSUE_4"	22	531	0.0414312617702448
"23"	"GSM4710693_PDAC_TISSUE_5"	30	531	0.0564971751412429
"23"	"GSM4710694_PDAC_TISSUE_6"	45	531	0.0847457627118644
"23"	"GSM4710695_PDAC_TISSUE_7"	86	531	0.16195856873823
"23"	"GSM4710696_PDAC_TISSUE_8"	41	531	0.0772128060263654
"23"	"GSM4710697_PDAC_TISSUE_9"	42	531	0.0790960451977401
"23"	"GSM4710698_PDAC_TISSUE_10"	13	531	0.0244821092278719
"23"	"GSM4710699_PDAC_TISSUE_11A"	130	531	0.244821092278719
"23"	"GSM4710700_PDAC_TISSUE_11B"	8	531	0.0150659133709981
"23"	"GSM4710701_PDAC_TISSUE_12"	9	531	0.0169491525423729
"23"	"GSM4710702_PDAC_TISSUE_13"	13	531	0.0244821092278719
"23"	"GSM4710703_PDAC_TISSUE_14"	3	531	0.00564971751412429
"23"	"GSM4710704_PDAC_TISSUE_15"	11	531	0.0207156308851224
"23"	"GSM4710705_PDAC_TISSUE_16"	3	531	0.00564971751412429
"24"	"GSM4710689_PDAC_TISSUE_1"	5	504	0.00992063492063492
"24"	"GSM4710690_PDAC_TISSUE_2"	2	504	0.00396825396825397
"24"	"GSM4710691_PDAC_TISSUE_3"	2	504	0.00396825396825397
"24"	"GSM4710692_PDAC_TISSUE_4"	205	504	0.406746031746032
"24"	"GSM4710693_PDAC_TISSUE_5"	74	504	0.146825396825397
"24"	"GSM4710694_PDAC_TISSUE_6"	13	504	0.0257936507936508
"24"	"GSM4710695_PDAC_TISSUE_7"	5	504	0.00992063492063492
"24"	"GSM4710696_PDAC_TISSUE_8"	4	504	0.00793650793650794
"24"	"GSM4710697_PDAC_TISSUE_9"	67	504	0.132936507936508
"24"	"GSM4710698_PDAC_TISSUE_10"	8	504	0.0158730158730159
"24"	"GSM4710699_PDAC_TISSUE_11A"	6	504	0.0119047619047619
"24"	"GSM4710700_PDAC_TISSUE_11B"	3	504	0.00595238095238095
"24"	"GSM4710701_PDAC_TISSUE_12"	102	504	0.202380952380952
"24"	"GSM4710703_PDAC_TISSUE_14"	2	504	0.00396825396825397
"24"	"GSM4710704_PDAC_TISSUE_15"	4	504	0.00793650793650794
"24"	"GSM4710705_PDAC_TISSUE_16"	2	504	0.00396825396825397
"25"	"GSM4710689_PDAC_TISSUE_1"	2	462	0.00432900432900433
"25"	"GSM4710690_PDAC_TISSUE_2"	15	462	0.0324675324675325
"25"	"GSM4710691_PDAC_TISSUE_3"	4	462	0.00865800865800866
"25"	"GSM4710692_PDAC_TISSUE_4"	92	462	0.199134199134199
"25"	"GSM4710693_PDAC_TISSUE_5"	4	462	0.00865800865800866
"25"	"GSM4710694_PDAC_TISSUE_6"	4	462	0.00865800865800866
"25"	"GSM4710695_PDAC_TISSUE_7"	20	462	0.0432900432900433
"25"	"GSM4710696_PDAC_TISSUE_8"	4	462	0.00865800865800866
"25"	"GSM4710697_PDAC_TISSUE_9"	8	462	0.0173160173160173
"25"	"GSM4710699_PDAC_TISSUE_11A"	84	462	0.181818181818182
"25"	"GSM4710701_PDAC_TISSUE_12"	22	462	0.0476190476190476
"25"	"GSM4710702_PDAC_TISSUE_13"	2	462	0.00432900432900433
"25"	"GSM4710703_PDAC_TISSUE_14"	6	462	0.012987012987013
"25"	"GSM4710704_PDAC_TISSUE_15"	195	462	0.422077922077922
"26"	"GSM4710689_PDAC_TISSUE_1"	107	423	0.252955082742317
"26"	"GSM4710692_PDAC_TISSUE_4"	3	423	0.00709219858156028
"26"	"GSM4710695_PDAC_TISSUE_7"	2	423	0.00472813238770686
"26"	"GSM4710697_PDAC_TISSUE_9"	1	423	0.00236406619385343
"26"	"GSM4710704_PDAC_TISSUE_15"	310	423	0.732860520094563
"27"	"GSM4710690_PDAC_TISSUE_2"	7	301	0.0232558139534884
"27"	"GSM4710691_PDAC_TISSUE_3"	5	301	0.0166112956810631
"27"	"GSM4710692_PDAC_TISSUE_4"	78	301	0.259136212624585
"27"	"GSM4710693_PDAC_TISSUE_5"	14	301	0.0465116279069768
"27"	"GSM4710694_PDAC_TISSUE_6"	3	301	0.00996677740863787
"27"	"GSM4710695_PDAC_TISSUE_7"	112	301	0.372093023255814
"27"	"GSM4710696_PDAC_TISSUE_8"	29	301	0.0963455149501661
"27"	"GSM4710697_PDAC_TISSUE_9"	8	301	0.026578073089701
"27"	"GSM4710698_PDAC_TISSUE_10"	1	301	0.00332225913621262
"27"	"GSM4710699_PDAC_TISSUE_11A"	27	301	0.0897009966777409
"27"	"GSM4710700_PDAC_TISSUE_11B"	4	301	0.0132890365448505
"27"	"GSM4710701_PDAC_TISSUE_12"	3	301	0.00996677740863787
"27"	"GSM4710702_PDAC_TISSUE_13"	2	301	0.00664451827242525
"27"	"GSM4710703_PDAC_TISSUE_14"	2	301	0.00664451827242525
"27"	"GSM4710704_PDAC_TISSUE_15"	5	301	0.0166112956810631
"27"	"GSM4710705_PDAC_TISSUE_16"	1	301	0.00332225913621262
"28"	"GSM4710689_PDAC_TISSUE_1"	4	261	0.0153256704980843
"28"	"GSM4710690_PDAC_TISSUE_2"	2	261	0.00766283524904215
"28"	"GSM4710691_PDAC_TISSUE_3"	2	261	0.00766283524904215
"28"	"GSM4710692_PDAC_TISSUE_4"	3	261	0.0114942528735632
"28"	"GSM4710693_PDAC_TISSUE_5"	7	261	0.0268199233716475
"28"	"GSM4710694_PDAC_TISSUE_6"	8	261	0.0306513409961686
"28"	"GSM4710695_PDAC_TISSUE_7"	99	261	0.379310344827586
"28"	"GSM4710696_PDAC_TISSUE_8"	62	261	0.237547892720307
"28"	"GSM4710697_PDAC_TISSUE_9"	5	261	0.0191570881226054
"28"	"GSM4710698_PDAC_TISSUE_10"	5	261	0.0191570881226054
"28"	"GSM4710699_PDAC_TISSUE_11A"	24	261	0.0919540229885057
"28"	"GSM4710700_PDAC_TISSUE_11B"	8	261	0.0306513409961686
"28"	"GSM4710701_PDAC_TISSUE_12"	10	261	0.0383141762452107
"28"	"GSM4710702_PDAC_TISSUE_13"	1	261	0.00383141762452107
"28"	"GSM4710703_PDAC_TISSUE_14"	4	261	0.0153256704980843
"28"	"GSM4710704_PDAC_TISSUE_15"	16	261	0.0613026819923372
"28"	"GSM4710705_PDAC_TISSUE_16"	1	261	0.00383141762452107
"29"	"GSM4710689_PDAC_TISSUE_1"	3	122	0.0245901639344262
"29"	"GSM4710691_PDAC_TISSUE_3"	7	122	0.0573770491803279
"29"	"GSM4710692_PDAC_TISSUE_4"	3	122	0.0245901639344262
"29"	"GSM4710693_PDAC_TISSUE_5"	4	122	0.0327868852459016
"29"	"GSM4710694_PDAC_TISSUE_6"	6	122	0.0491803278688525
"29"	"GSM4710695_PDAC_TISSUE_7"	38	122	0.311475409836066
"29"	"GSM4710696_PDAC_TISSUE_8"	13	122	0.10655737704918
"29"	"GSM4710697_PDAC_TISSUE_9"	8	122	0.0655737704918033
"29"	"GSM4710698_PDAC_TISSUE_10"	14	122	0.114754098360656
"29"	"GSM4710700_PDAC_TISSUE_11B"	7	122	0.0573770491803279
"29"	"GSM4710701_PDAC_TISSUE_12"	3	122	0.0245901639344262
"29"	"GSM4710702_PDAC_TISSUE_13"	5	122	0.040983606557377
"29"	"GSM4710703_PDAC_TISSUE_14"	4	122	0.0327868852459016
"29"	"GSM4710704_PDAC_TISSUE_15"	5	122	0.040983606557377
"29"	"GSM4710705_PDAC_TISSUE_16"	2	122	0.0163934426229508
"3"	"GSM4710689_PDAC_TISSUE_1"	24	2591	0.00926283288305673
"3"	"GSM4710691_PDAC_TISSUE_3"	7	2591	0.00270165959089155
"3"	"GSM4710692_PDAC_TISSUE_4"	12	2591	0.00463141644152837
"3"	"GSM4710693_PDAC_TISSUE_5"	4	2591	0.00154380548050946
"3"	"GSM4710694_PDAC_TISSUE_6"	2	2591	0.000771902740254728
"3"	"GSM4710696_PDAC_TISSUE_8"	1	2591	0.000385951370127364
"3"	"GSM4710697_PDAC_TISSUE_9"	2415	2591	0.932072558857584
"3"	"GSM4710698_PDAC_TISSUE_10"	26	2591	0.0100347356233115
"3"	"GSM4710700_PDAC_TISSUE_11B"	53	2591	0.0204554226167503
"3"	"GSM4710701_PDAC_TISSUE_12"	2	2591	0.000771902740254728
