ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0046879	hormone secretion	21/403	312/15041	0.0673076923076923	2.51209677419355	4.47822409786345	0.000106967673174304	0.00496496706396054	0.00433866146696048	GPLD1/RAPGEF4/GNAO1/KCNB1/KCNA5/CRHBP/ADIPOQ/CPE/GALR1/GPR119/GCK/BLK/PTPRN/TACR1/TUNAR/MLXIPL/SCG5/LEP/VGF/IL6/SSTR5	21
GO:0086002	cardiac muscle cell action potential involved in contraction	8/403	56/15041	0.142857142857143	5.33179723502304	5.38851789419125	0.000114152834073416	0.00523054139715881	0.00457073493516632	ANK2/KCNJ8/KCNN2/SCN3A/KCNA5/SCN3B/SCN4A/CACNA1G	8
GO:0009306	protein secretion	23/403	362/15041	0.06353591160221	2.37132418463732	4.38209466343426	0.00012107653689459	0.005410842248027	0.00472829174149445	CD200/GPLD1/RAPGEF4/KCNJ8/GNAO1/KCNB1/KCNA5/SLC4A8/GPR119/GCK/CBLN4/BLK/SCG2/PTPRN/TUNAR/MLXIPL/LEP/SYT4/CBLN1/VGF/IL6/SSTR5/IGF1	23
GO:0060292	long-term synaptic depression	6/403	30/15041	0.2	7.46451612903226	5.88067810870715	0.000122629608866868	0.005410842248027	0.00472829174149445	KCNB1/ARC/MAPT/PENK/SORCS3/CBLN1	6
GO:0086019	cell-cell signaling involved in cardiac conduction	6/403	30/15041	0.2	7.46451612903226	5.88067810870715	0.000122629608866868	0.005410842248027	0.00472829174149445	ANK2/KCNN2/KCNA5/SCN3B/CACNA1G/HCN1	6
GO:0072657	protein localization to membrane	26/403	436/15041	0.0596330275229358	2.22565847883989	4.30920849858847	0.000124744511758237	0.00543703518321877	0.00475118056979062	ANK2/PACSIN1/TUB/TSPAN33/DLG2/CYP46A1/KCNB1/CD36/NRXN1/LRRC4/SPTBN4/ADIPOQ/RELN/REEP2/CPE/SCN3B/SHISA7/TRARG1/NECAB2/FRRS1L/MUSK/CACNA2D2/DPP6/ZDHHC22/CAMK2B/FYB2	26
GO:0051932	synaptic transmission, GABAergic	8/403	57/15041	0.140350877192982	5.23825693265422	5.31920093790029	0.00012972879259702	0.00554073917477117	0.00484180282494804	PHF24/NRXN1/NPAS4/ADRA1A/NPY5R/TACR1/GABRG2/CNR2	8
GO:0035592	establishment of protein localization to extracellular region	23/403	364/15041	0.0631868131868132	2.35829493087558	4.35272965646881	0.000131376890744193	0.00554073917477117	0.00484180282494804	CD200/GPLD1/RAPGEF4/KCNJ8/GNAO1/KCNB1/KCNA5/SLC4A8/GPR119/GCK/CBLN4/BLK/SCG2/PTPRN/TUNAR/MLXIPL/LEP/SYT4/CBLN1/VGF/IL6/SSTR5/IGF1	23
GO:0140448	signaling receptor ligand precursor processing	7/403	43/15041	0.162790697674419	6.07576894223556	5.53037991956226	0.000131774714565067	0.00554073917477117	0.00484180282494804	CPE/ERO1B/SCG5/CMA1/MBOAT4/PCSK1N/PCSK1	7
GO:0071692	protein localization to extracellular region	23/403	369/15041	0.0623306233062331	2.32633971501005	4.28014880152124	0.000160611279294489	0.00663725311242248	0.00579999705020396	CD200/GPLD1/RAPGEF4/KCNJ8/GNAO1/KCNB1/KCNA5/SLC4A8/GPR119/GCK/CBLN4/BLK/SCG2/PTPRN/TUNAR/MLXIPL/LEP/SYT4/CBLN1/VGF/IL6/SSTR5/IGF1	23
