ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0045664	regulation of neuron differentiation	21/914	171/15041	0.12280701754386	2.0209413029291	3.41519407405354	0.00164015255029534	0.023011389534474	0.0188045939621344	LRRK2/TCF4/ZEB1/EDNRB/BCL2/DMD/CNTN4/CDON/MAP1B/NLGN1/FGF2/RELN/NRCAM/GDF6/CXCL12/NAP1L2/SFRP1/SLC6A4/ZNF536/NEUROD1/TUNAR	21
GO:0006959	humoral immune response	26/914	230/15041	0.11304347826087	1.86027019313101	3.34409530462222	0.00167519523911475	0.023432671129174	0.0191488595407161	CCR2/BCL2/PTPRC/CD28/CR1/SH2D1A/C7/VIP/CTSG/CXCL12/CXCL9/FCN1/VSIG4/GZMK/S100A12/CCR7/CCL8/JCHAIN/CCL13/C6/IL6/MS4A1/REG3G/PLA2G1B/REG3A/IGKV3-20	26
GO:0044058	regulation of digestive system process	8/914	38/15041	0.210526315789474	3.46447080502131	3.8689976399493	0.00172357847000015	0.0239659482495258	0.0195846463367498	NEGR1/PTGER3/ABCB1/FGF10/GHRL/TIFAB/LEP/NEUROD1	8
GO:0095500	acetylcholine receptor signaling pathway	8/914	38/15041	0.210526315789474	3.46447080502131	3.8689976399493	0.00172357847000015	0.0239659482495258	0.0195846463367498	ITPR1/PLCB1/PRKCB/CHRM2/CHRNA6/OPRM1/CHRNB3/CHRNB2	8
GO:0050673	epithelial cell proliferation	41/914	419/15041	0.0978520286396181	1.61027610806181	3.22256757546902	0.00175278130796512	0.0242996862635402	0.0198573724941105	ITGA4/KIT/AR/HGF/ZEB1/ZEB2/TGFBR3/TEK/EDNRB/SEMA5A/CYP7B1/PGR/FOXP2/FGF7/ESR1/FGF10/FGF2/THBS1/IGF1/FGF9/CXCL12/THBS4/PROK2/AGTR1/IGFBP5/SFRP1/HAS2/GHRL/ERBB4/TACR1/NR4A3/BMP5/IGF2/LEP/SCG2/IL6/ODAM/PKHD1/REG3G/APOH/REG3A	41
GO:0071676	negative regulation of mononuclear cell migration	7/914	30/15041	0.233333333333333	3.83978847556528	3.96017019345753	0.0017731669707983	0.0243654002575579	0.019911073074568	PLCB1/SLIT2/CD200R1/SLAMF8/RIPOR2/GREM1/BMP5	7
GO:0086011	membrane repolarization during action potential	7/914	30/15041	0.233333333333333	3.83978847556528	3.96017019345753	0.0017731669707983	0.0243654002575579	0.019911073074568	CACNA2D1/SCN2B/NOS1/KCND3/KCNA1/KCNJ5/KCNJ3	7
GO:0086019	cell-cell signaling involved in cardiac conduction	7/914	30/15041	0.233333333333333	3.83978847556528	3.96017019345753	0.0017731669707983	0.0243654002575579	0.019911073074568	CACNA2D1/ANK2/SCN4B/RYR2/KCNJ5/HCN1/KCNJ3	7
GO:0035176	social behavior	10/914	56/15041	0.178571428571429	2.93861362925914	3.69682544685486	0.00180905428423912	0.0247856352374345	0.0202544833737777	NEGR1/NRXN3/CX3CR1/NLGN4X/NRXN1/AVPR1A/GRPR/GABRB3/CHRNB2/DSCAM	10
GO:0008217	regulation of blood pressure	22/914	184/15041	0.119565217391304	1.96759347350395	3.35898700430477	0.0018203448089771	0.0248674004314065	0.0203213007761156	AR/GUCY1A1/ABCC9/EDNRB/CPA3/F2R/NOS1/SPX/AVPR1A/CTSG/KL/CMA1/AGTR1/TACR1/ACE2/SUCNR1/LEP/ATP1A2/ADIPOQ/CARTPT/KCNK3/BRS3	22
