ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	102	0.364459614167651	1.73369389187888	0.000534962003059991	0.00099067037603702	0.0002711308397575	4344	tags=33%, list=19%, signal=27%	IDE/CAT/VPS4B/LONP2/ATXN1/SEMA3C/SMARCC1/ACSL4/EHHADH/STS/PRDX1/IDH1/DHCR24/ACSL5/ACOX1/PEX13/RETSAT/HSD17B11/TOP2A/ABCD3/SCP2/SOD2/ALDH9A1/PEX11A/CRABP1/ABCD2/MSH2/HSD17B4/CNBP/PEX2/NR1I2/BCL10/CEL/GNPAT
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	188	0.295052570099527	1.53300290550684	0.000582217882235513	0.00103967478970627	0.000284542574024875	6804	tags=44%, list=29%, signal=31%	PDLIM5/CAT/PROS1/GART/ADH5/MTHFD1/IDH1/CNDP2/HSD17B2/FBP1/ARPP19/CA2/AQP9/IL1R1/ACOX1/CYP2S1/VNN1/RETSAT/PTGR1/FAS/REG1A/CFB/FMO1/XDH/SLC35D1/CASP6/TGFB2/CYP2C18/UGDH/TDO2/ALDH9A1/HSD11B1/TMEM97/ID2/ENTPD5/ABCD2/SLC6A6/BCAT1/SSR3/CYB5A/F11/NQO1/ATP2A2/TTPA/AKR1C3/ENPEP/CROT/HMOX1/PGD/CES1/ABCC3/GSR/NPC1/SLC12A4/CRP/LPIN2/ADH1C/ETS2/CYP2J2/FMO3/MAOA/ALAS1/FBLN1/KYNU/SLC1A5/EPHA2/CBR1/MAN1A1/PC/PINK1/GCKR/FABP1/RBP4/ACO2/SLC6A12/CYP4F2/PSMB10/SLC46A3/ALDH3A1/ABHD6/ELOVL5/CYP27A1
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	185	0.296232365836568	1.53468404375983	0.00118123230334197	0.00203660741955513	0.000557387293772982	4985	tags=34%, list=22%, signal=27%	NCOA4/DCUN1D1/ARHGEF12/KLF3/BACH1/PICALM/SDCBP/TRAK2/SLC30A1/CAT/NEK7/IGSF3/VEZF1/TNS1/LAMP2/BMP2K/MFHAS1/FOXO3/DCAF10/MOCOS/CAST/CA2/GAPVD1/CLCN3/SYNJ1/CIR1/CDR2/MOSPD1/FBXO34/XPO7/GDE1/CDC27/FOXJ2/CTSE/FECH/TRIM10/NR3C1/ERMAP/ABCG2/TFRC/RNF19A/TFDP2/TOP1/RIOK3/CLIC2/GMPS/GCLM/BTRC/HTATIP2/KHNYN/XK/C3/PDZK1IP1/ACP5/KDM7A/SLC30A10/LPIN2/ENDOD1/TRIM58/USP15/BNIP3L/KAT2B
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	194	0.278759893472266	1.46285709692069	0.00229200755997254	0.00382001259995423	0.00104547713261905	7744	tags=44%, list=33%, signal=29%	PGM2/EGFR/EXT1/UGP2/ATP7A/KLHL24/GPC4/ZNF292/PRKCA/PLIN2/FOXO3/LARGE1/FBP1/FOSL2/KLF7/LXN/AK4/RORA/MAP3K1/NR3C1/SDC3/TIPARP/CASP6/HK1/DCN/XPNPEP1/LDHA/SDC4/TPBG/TES/KLF6/TGM2/LOX/SLC6A6/MYH9/RBPJ/AKAP12/PLAUR/ANXA2/SLC2A5/GBE1/KDELR3/HMOX1/SRPX/PPP1R3C/CHST3/TMEM45A/COL5A1/HK2/ETS1/CA12/BNIP3L/TGFBI/NEDD4L/TNFAIP3/SDC2/SIAH2/KDM3A/PLAC8/PPARGC1A/PGM1/CCNG2/BCL2/ERO1A/P4HA1/TGFB3/PGK1/PKP1/HDLBP/F3/BCAN/GPC3/HS3ST1/TKTL1/MT1E/B4GALNT2/PYGM/CAV1/HOXB9/MXI1/PFKFB3/GCNT2/ENO1/SAP30/CCN2
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	150	0.291577385761923	1.46606608162248	0.00309075001894098	0.00498508067571126	0.00136433786914203	3941	tags=29%, list=17%, signal=24%	NBN/PTPRG/CPT1A/BMPR1B/SUCLG2/ACSL4/PPARA/EHHADH/GPD2/HADHB/SDHC/SDHD/METAP1/UBE2L6/IDH1/DHCR24/ACSL5/CA2/ACOX1/VNN1/RETSAT/HSD17B11/ACADM/FMO1/UGDH/TDO2/ALDH9A1/LDHA/HCCS/SERINC1/HIBCH/CRYZ/HADH/MGLL/HSDL2/GLUL/HSD17B4/HMGCS1/ME1/PDHB/ACAA2/AOC3/DLD
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	197	0.268680855688144	1.41058680692514	0.00361844352045949	0.00565381800071796	0.00154736071598597	4673	tags=30%, list=20%, signal=24%	DBT/CD302/ANGPT1/CAT/ITSN1/DLAT/OMD/MAP4K3/SSPN/MYLK/ABCA1/GPD2/SDHC/LPCAT3/RNF11/SLC66A3/PLIN2/COL4A1/IDH1/TANK/COL15A1/CHUK/G3BP2/ACOX1/ATL2/IFNGR1/RETSAT/SORBS1/SCP2/ACADM/PRDX3/SOWAHC/ELOVL6/HIBCH/RIOK3/APLP2/STOM/PHLDB1/HADH/SPARCL1/PPARG/MGLL/RMDN3/LAMA4/PPP1R15B/IDH3A/RREB1/ME1/GHITM/ACAA2/MTCH2/DLD/GBE1/CMPK1/ATP1B3/BCL6/C3/GPAM/ACADL
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	34	0.443079077131431	1.69210945105253	0.009397654679044	0.0142388707258242	0.00389695409338348	3890	tags=38%, list=17%, signal=32%	ITGAV/VCAN/NRP1/JAG1/COL5A2/PTK2/OLR1/FSTL1/LUM/COL3A1/APP/SPP1/CXCL6
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	200	-0.285979682946465	-1.38121151240848	0.017820561297968	0.0262067077911294	0.00717236213230911	5421	tags=34%, list=23%, signal=26%	NDUFAB1/TIMM9/ATP6V1G1/PHB2/SDHA/ATP5PO/COX6C/GPI/NDUFA1/ATP5ME/MRPL11/UQCRB/ECH1/POLR2F/ATP6V1F/COX8A/COX7C/ETFB/COX6A1/MRPS11/COX6B1/HSD17B10/NDUFB1/COX7B/COX17/NDUFA9/BAX/NDUFB2/MDH2/ATP6AP1/SLC25A11/COX4I1/ATP5MC1/NDUFB8/ISCU/MRPS15/UQCRQ/IDH3B/IDH3G/NDUFV2/NDUFC1/UQCR11/NDUFS3/SURF1/NDUFA3/BCKDHA/NDUFA2/SLC25A6/ATP6V0B/COX5B/ECI1/ATP6V0C/PMPCA/ATP5MC2/ACADVL/ATP5F1E/NDUFA7/TIMM13/NDUFS6/NDUFV1/GPX4/NDUFS8/RHOT2/MRPL34/NDUFB7/NDUFS7/ATP5F1D
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	36	0.39046396353478	1.51256532725959	0.0314665326697118	0.0437035175968219	0.0119609627107092	5008	tags=33%, list=22%, signal=26%	NF1/OPHN1/NRP1/CDK6/PTCH1/GLI1/NRP2/MYH9/CELSR1/UNC5C/ETS2/SHH
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	107	0.285256443734299	1.3699862196434	0.0313280885955756	0.0437035175968219	0.0119609627107092	7319	tags=42%, list=32%, signal=29%	NEDD4/CAT/AR/LONP2/ATXN1/ABCA1/IDH1/DHCR24/ACSL5/AQP9/PEX13/DIO2/RETSAT/HSD17B11/ABCD3/SULT1B1/SCP2/ALDH9A1/PEX11A/ABCD2/CYP39A1/PECR/HSD17B4/TFCP2L1/GCLM/NR1I2/CROT/GNPAT/NPC1/NR3C2/ISOC1/HSD17B6/NR1H4/OPTN/ABCG8/ABCA8/CYP7B1/BBOX1/NR0B2/CYP27A1/PNPLA8/SLC35B2/HSD3B7/PEX12/PHYH
