category	subcategory	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
Organismal Systems	Development and regeneration	hsa04382	Cornified envelope formation	14/152	145/7327	0.096551724137931	4.65417422867514	6.46836993056803	1.57739639243646e-06	0.000376997737792315	0.000376997737792315	PPP2R3B/S100A6/PKP3/CLDN3/KRT15/S100A2/KRT6C/PADI1/PADI3/SPRR1B/KRT14/KRT16/SPRR2A/SPRR1A	14
Environmental Information Processing	Signaling molecules and interaction	hsa04080	Neuroactive ligand-receptor interaction	16/152	273/7327	0.0586080586080586	2.82513977250819	4.47305278752579	0.000158782535821286	0.0189745130306437	0.0189745130306437	UCN/DRD4/GNRH1/PAQR6/OXT/TSPO/GRIN3B/PTGER1/NPW/KISS1/LHB/ADM/SCT/KISS1R/F2/NMU	16
