ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	199	0.218076495489139	1.10477455553695	0.184579439252336	0.256360332294912	0.107941192545226	7488	tags=37%, list=32%, signal=25%	IL6ST/REL/ATP2B1/ABCA1/NFAT5/PDE4B/PLPP3/DENND5A/DNAJB4/PDLIM5/KLF10/PLEK/IL7R/KLF9/ZBTB10/PTGER4/GPR183/RCAN1/GEM/CD69/SGK1/PTX3/TNFAIP3/SERPINB8/INHBA/NR4A3/NFKB1/NFE2L2/IL1B/SNN/GFPT2/CCL5/SOD2/BIRC2/CXCL10/CD83/DRAM1/EGR2/TNFAIP6/IL6/NAMPT/CCL4/BTG2/CSF1/CXCL11/CD80/ID2/CCL2/SERPINE1/BTG1/OLR1/ICAM1/TANK/TIPARP/TNFRSF9/TLR2/TNC/ACKR3/FOSL2/PANX1/LITAF/GCH1/SLC2A3/IFIH1/CD44/IFIT2/CCN1/SPSB1/SLC16A6/EDN1/EGR3/TNFAIP8/JAG1/CXCL6
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	32	-0.332455563909526	-1.18172220407484	0.211502782931354	0.285814571528857	0.120342977485835	3416	tags=25%, list=15%, signal=21%	LFNG/APH1A/PSEN2/HES1/RBX1/PSENEN/DTX2/KAT2A
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	197	-0.219076007461903	-1.0781957309929	0.2842287694974	0.373985223022895	0.15746746232543	2976	tags=20%, list=13%, signal=18%	UQCR11/MGST3/SQOR/ETFB/COX8A/REEP6/ACADS/JAGN1/MDH2/UQCRQ/ECHS1/COX6A1/VEGFB/ATP5PO/UQCRC1/LTC4S/CD151/ELMOD3/POR/NDUFAB1/PEX14/ESRRA/TALDO1/SLC27A1/COX7B/CHCHD10/DGAT1/MIGA2/ALDOA/SLC19A1/ABCB8/IDH3G/ECH1/PFKL/PIM3/NDUFS3/SLC25A10/SLC25A1/GPX4/NDUFB7
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	112	-0.223802003403776	-1.0187491793042	0.418894830659537	0.523618538324421	0.220470963505019	2758	tags=23%, list=12%, signal=21%	RPS14/TATDN2/IMP3/EIF4EBP1/SPCS1/ATP6V0D1/CALR/DDIT4/POP4/CKS1B/ATF4/KHSRP/CXXC1/EXOSC5/CEBPB/BANF1/FUS/RRP9/EXOSC1/NHP2/EXOSC4/ZBTB17/YIF1A/LSM4/ARFGAP1/H2AX
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	199	-0.205668970888227	-1.01326844419588	0.416376306620209	0.523618538324421	0.220470963505019	4695	tags=21%, list=20%, signal=17%	HPRT1/GAPDH/COPS5/PSMB5/PPP1R15A/MAP2K3/DHCR7/CALR/TPI1/HSPE1/PPA1/G6PD/DDIT4/CCNF/GPI/RPN1/YKT6/PSMG1/ATP5MC1/PLK1/PSMC4/ABCF2/TUBA4A/DDIT3/TM7SF2/IFRD1/TUBG1/TOMM40/ARPC5L/FDXR/RRP9/HMBS/SDF2L1/ALDOA/PDAP1/PSMD13/PPIA/PFKL/EBP/NFKBIB/DDX39A/FKBP2
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	43	0.253254366320371	0.984069689390814	0.453961456102784	0.553611531832663	0.233099592350595	7485	tags=49%, list=32%, signal=33%	IL2RB/SRPX/GHRL/NTNG1/MDGA1/APP/AKAP7/PKHD1/SLC2A4/CRYBG1/GSTM3/ATP8B1/NCOA6/ADAM10/GAS1/LYN/THY1/CD160/MAL/SCUBE1/DCBLD2
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	197	0.190472857896934	0.962253834288291	0.548235294117647	0.65266106442577	0.274804658705588	2716	tags=15%, list=12%, signal=13%	FOXN3/CUL5/PURA/CASP8AP2/STAG1/ATRX/PDS5B/RPS6KA5/ARID4A/SMC1A/DMD/WRN/PAFAH1B1/CTCF/SYNCRIP/CDC27/G3BP1/CCNT1/SMC2/MAP3K20/AMD1/NOTCH2/ABL1/KIF5B/HIF1A/CUL3/RASAL2/DR1/SMC4
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	160	0.191970647361965	0.940421947039845	0.588785046728972	0.684633775266247	0.288266852743683	6051	tags=32%, list=26%, signal=24%	HGF/ROCK1/TGFBR3/PLPPR4/SATB1/F2R/CYLD/IGF2R/DPYD/CREBBP/FASLG/XIAP/CD38/AVPR1A/PPT1/DNAJC3/DCN/CD2/NEFH/PDCD4/CD69/PRF1/TIMP3/PDGFRB/SC5D/LUM/EMP1/ANKH/CCNA1/IL1B/FEZ1/NEDD9/SMAD7/IFNGR1/GPX3/TGFB2/APP/SOD2/CLU/IL6/CTH/BTG2/BCL2L11/TIMP2/DFFA/CAV1/MMP2/LEF1/ETF1/BNIP3L/CCND2/CTNNB1
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	196	0.184964447838115	0.932649690067686	0.65	0.722222222222222	0.304093567251462	6398	tags=29%, list=28%, signal=21%	AFF1/IL6ST/SLC26A2/NRIP1/JAK1/BCL2/PGR/RABEP1/PRKAR2B/PTGER3/CALCR/JAK2/TIAM1/PAPSS2/ELOVL5/CXCL12/RET/HSPA4L/PDCD4/ADD3/RAB31/SGK1/PRSS23/MOCS2/ABHD2/PDZK1/CCNA1/HSPB8/ACOX2/FKBP5/SCUBE2/CELSR2/SLC24A3/PDLIM3/ATP2B4/MAPT/RPS6KA2/UGDH/FRK/PRLR/OLFM1/SNX10/HOMER2/ID2/CAV1/CYP26B1/LARGE1/CPE/SLC16A1/XBP1/OPN3/TFPI2/NPY1R/RBBP8/TPSAB1/FARP1
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	150	-0.193480865633709	-0.920831140238328	0.64471403812825	0.722222222222222	0.304093567251462	4885	tags=27%, list=21%, signal=22%	PDHA1/CBR1/KMT5A/FASN/GRHPR/UROD/RDH16/ENO2/SMS/PRDX6/ERP29/PCBD1/PSME1/G0S2/ACAA1/H2AZ1/GSTZ1/S100A10/IDH3B/NSDHL/HSD17B10/SDHA/REEP6/ACADS/MDH2/ECHS1/GCDH/ACADVL/HSD17B7/LTC4S/UROS/PTS/ENO3/ALDOA/IDH3G/ECH1/ACOT8/ECI1/NCAPH2/NTHL1/D2HGDH
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	97	-0.199565386649035	-0.88770292903603	0.699819168173599	0.747117102484976	0.314575622098938	5818	tags=24%, list=25%, signal=18%	PSMA3/IFI27/PSMB8/IFITM2/HLA-C/ISG20/IFITM3/PSME1/LY6E/DHX58/IRF9/IFI35/PSME2/PARP12/LGALS3BP/RNF31/MOV10/ISG15/HELZ2/SLC25A28/IRF7/MVB12A/OGFR
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	42	-0.23182688948234	-0.862099048544298	0.702290076335878	0.747117102484976	0.314575622098938	2790	tags=14%, list=12%, signal=13%	WNT6/PSEN2/JAG2/AXIN1/CSNK1E/KAT2A
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	188	-0.17926080861534	-0.876350510560006	0.780276816608997	0.812788350634371	0.342226673951314	2095	tags=12%, list=9%, signal=11%	DDAH2/DHRS1/HGFAC/JUP/ASL/CSAD/SPINT2/PTS/POR/AP4B1/UPP1/SERTAD1/LONP1/BLVRB/DCXR/TKFC/LCAT/ECH1/COMT/GSS/BCAR1/DHPS
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	194	0.169146189915508	0.852134132826566	0.850356294536817	0.867710504629405	0.365351791422907	6072	tags=28%, list=26%, signal=21%	RORA/NR3C1/BCL2/ATP7A/AKAP12/RBPJ/FOXO3/NDST1/MAP3K1/KLHL24/ETS1/DTNA/ZNF292/SRPX/DCN/GPC3/IDS/PDK3/KLF7/TGFB3/SDC2/SLC6A6/RRAGD/TNFAIP3/LOX/CCN2/UGP2/PRKCA/LXN/PLIN2/GBE1/PYGM/KIF5A/PCK1/TKTL1/SDC3/NOCT/PPARGC1A/EGFR/CHST3/PGM2/IL6/PAM/STC1/VLDLR/CAV1/LARGE1/PPP1R3C/SERPINE1/BRS3/BTG1/STC2/BNIP3L/CITED2/TIPARP
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	102	-0.164470449216736	-0.738451726738436	0.93128390596745	0.93128390596745	0.392119539354716	5154	tags=23%, list=22%, signal=18%	SIAH1/NUDT19/PEX11B/SOD1/CRABP2/DHRS3/ERCC1/ACAA1/ABCB9/PEX6/FDPS/ABCD1/FIS1/GSTK1/HSD3B7/MVP/PEX14/TSPO/ECH1/PRDX5/CTBP1/ACOT8/HRAS
